price_bin_low,price_bin_high,bin_mid,volume_sum,csi,pct_of_total_volume
3253.8077,3261.7567,3257.7822,7618840639.9452,0.612,0.2944
3261.7567,3269.7056,3265.7312,5623839720.6887,0.4517,0.2173
3269.7056,3277.6546,3273.6801,6571955040.1769,0.5279,0.2539
3277.6546,3285.6036,3281.6291,8184404973.3019,0.6574,0.3163
3285.6036,3293.5525,3289.578,6663483627.2471,0.5352,0.2575
3293.5525,3301.5015,3297.527,6997371384.2826,0.562,0.2704
3301.5015,3309.4505,3305.476,5772769985.6515,0.4637,0.2231
3309.4505,3317.3994,3313.425,7180960978.5073,0.5768,0.2775
3317.3994,3325.3484,3321.3739,7516029702.474,0.6037,0.2904
3325.3484,3333.2974,3329.3229,7652589882.1356,0.6147,0.2957
3333.2974,3341.2463,3337.2718,7622592851.0876,0.6123,0.2945
3341.2463,3349.1953,3345.2208,7945044324.2446,0.6382,0.307
3349.1953,3357.1443,3353.1698,6071695296.8564,0.4877,0.2346
3357.1443,3365.0932,3361.1188,6187450410.1178,0.497,0.2391
3365.0932,3373.0422,3369.0677,6055266767.5739,0.4864,0.234
3373.0422,3380.9912,3377.0167,7370463434.9458,0.592,0.2848
3380.9912,3388.9401,3384.9656,8975775114.8837,0.721,0.3468
3388.9401,3396.8891,3392.9146,5129839032.2511,0.412,0.1982
3396.8891,3404.8381,3400.8636,7689092337.8678,0.6176,0.2971
3404.8381,3412.787,3408.8126,5464192004.8513,0.4389,0.2111
3412.787,3420.736,3416.7615,7666062004.8664,0.6158,0.2962
3420.736,3428.685,3424.7105,6743466378.0997,0.5416,0.2606
3428.685,3436.6339,3432.6594,5451974729.3198,0.4379,0.2107
3436.6339,3444.5829,3440.6084,7423733743.9879,0.5963,0.2869
3444.5829,3452.5319,3448.5574,5325544428.5946,0.4278,0.2058
3452.5319,3460.4808,3456.5064,5962493104.502,0.4789,0.2304
3460.4808,3468.4298,3464.4553,6713755946.5706,0.5393,0.2594
3468.4298,3476.3788,3472.4043,5585719688.6357,0.4487,0.2158
3476.3788,3484.3277,3480.3532,7768271796.7743,0.624,0.3002
3484.3277,3492.2767,3488.3022,5935993512.7612,0.4768,0.2294
3492.2767,3500.2257,3496.2512,5901028600.2086,0.474,0.228
3500.2257,3508.1746,3504.2002,4655281230.2993,0.3739,0.1799
3508.1746,3516.1236,3512.1491,6372555846.7753,0.5119,0.2462
3516.1236,3524.0726,3520.0981,8650071332.765,0.6948,0.3342
3524.0726,3532.0215,3528.047,4804718659.4754,0.3859,0.1857
3532.0215,3539.9705,3535.996,4723108272.1806,0.3794,0.1825
3539.9705,3547.9195,3543.945,4055401245.1356,0.3257,0.1567
3547.9195,3555.8684,3551.894,2684372935.0296,0.2156,0.1037
3555.8684,3563.8174,3559.8429,5578811490.9932,0.4481,0.2156
3563.8174,3571.7664,3567.7919,4093780928.0224,0.3288,0.1582
3571.7664,3579.7153,3575.7408,4135044293.4539,0.3321,0.1598
3579.7153,3587.6643,3583.6898,4729711009.6605,0.3799,0.1828
3587.6643,3595.6133,3591.6388,3795025595.3411,0.3048,0.1466
3595.6133,3603.5622,3599.5878,4894614951.0975,0.3931,0.1891
3603.5622,3611.5112,3607.5367,3416447489.0921,0.2744,0.132
3611.5112,3619.4602,3615.4857,4886789345.0579,0.3925,0.1888
3619.4602,3627.4091,3623.4346,3155508406.6841,0.2535,0.1219
3627.4091,3635.3581,3631.3836,5192029146.8431,0.417,0.2006
3635.3581,3643.3071,3639.3326,4361766336.0088,0.3503,0.1685
3643.3071,3651.256,3647.2816,5056307192.4919,0.4061,0.1954
3651.256,3659.205,3655.2305,2452188842.3937,0.197,0.0948
3659.205,3667.154,3663.1795,2942626807.8751,0.2364,0.1137
3667.154,3675.1029,3671.1284,3479652651.222,0.2795,0.1345
3675.1029,3683.0519,3679.0774,3876702451.2849,0.3114,0.1498
3683.0519,3691.0009,3687.0264,4675209943.1565,0.3755,0.1807
3691.0009,3698.9498,3694.9754,6181706707.0543,0.4965,0.2389
3698.9498,3706.8988,3702.9243,3263895231.7843,0.2622,0.1261
3706.8988,3714.8478,3710.8733,3528305980.574,0.2834,0.1363
3714.8478,3722.7967,3718.8222,3698986175.2216,0.2971,0.1429
3722.7967,3730.7457,3726.7712,3877950086.6618,0.3115,0.1498
3730.7457,3738.6947,3734.7202,4674402668.2398,0.3755,0.1806
3738.6947,3746.6436,3742.6692,4678879173.4908,0.3758,0.1808
3746.6436,3754.5926,3750.6181,4656509349.3341,0.374,0.1799
3754.5926,3762.5416,3758.5671,4774481978.7584,0.3835,0.1845
3762.5416,3770.4905,3766.516,5389835909.8442,0.4329,0.2083
3770.4905,3778.4395,3774.465,4039171935.4237,0.3244,0.1561
3778.4395,3786.3885,3782.414,6398008585.9522,0.5139,0.2472
3786.3885,3794.3374,3790.363,5266592630.0924,0.423,0.2035
3794.3374,3802.2864,3798.3119,4026680312.1929,0.3234,0.1556
3802.2864,3810.2354,3806.2609,5657443903.0586,0.4544,0.2186
3810.2354,3818.1843,3814.2098,5666050297.8121,0.4551,0.2189
3818.1843,3826.1333,3822.1588,6510776620.92,0.523,0.2516
3826.1333,3834.0823,3830.1078,5903361932.1425,0.4742,0.2281
3834.0823,3842.0312,3838.0568,4467505579.7339,0.3588,0.1726
3842.0312,3849.9802,3846.0057,6351001300.9379,0.5101,0.2454
3849.9802,3857.9292,3853.9547,4532481698.4405,0.3641,0.1751
3857.9292,3865.8781,3861.9036,3951241660.3652,0.3174,0.1527
3865.8781,3873.8271,3869.8526,3870803461.7245,0.3109,0.1496
3873.8271,3881.7761,3877.8016,5027836468.7044,0.4038,0.1943
3881.7761,3889.725,3885.7506,3855091012.4182,0.3096,0.149
3889.725,3897.674,3893.6995,3942127350.2231,0.3166,0.1523
3897.674,3905.623,3901.6485,6679824942.5345,0.5365,0.2581
3905.623,3913.5719,3909.5974,4420775747.4071,0.3551,0.1708
3913.5719,3921.5209,3917.5464,4456430257.0024,0.358,0.1722
3921.5209,3929.4699,3925.4954,3499177265.3954,0.2811,0.1352
3929.4699,3937.4188,3933.4444,3700405010.1899,0.2972,0.143
3937.4188,3945.3678,3941.3933,5629607201.643,0.4522,0.2175
3945.3678,3953.3168,3949.3423,4321921077.7183,0.3471,0.167
3953.3168,3961.2657,3957.2912,2737242191.5377,0.2199,0.1058
3961.2657,3969.2147,3965.2402,3184005873.9202,0.2557,0.123
3969.2147,3977.1637,3973.1892,4412552002.4899,0.3544,0.1705
3977.1637,3985.1126,3981.1382,4478023259.4025,0.3597,0.173
3985.1126,3993.0616,3989.0871,3681095102.5624,0.2957,0.1422
3993.0616,4001.0106,3997.0361,4548916140.9496,0.3654,0.1758
4001.0106,4008.9595,4004.985,3190068253.5773,0.2562,0.1233
4008.9595,4016.9085,4012.934,4639428457.6253,0.3726,0.1793
4016.9085,4024.8575,4020.883,4002351822.7882,0.3215,0.1547
4024.8575,4032.8064,4028.832,3164557538.8534,0.2542,0.1223
4032.8064,4040.7554,4036.7809,4941467026.3554,0.3969,0.1909
4040.7554,4048.7044,4044.7299,3461851319.2906,0.2781,0.1338
4048.7044,4056.6533,4052.6788,3147087597.0117,0.2528,0.1216
4056.6533,4064.6023,4060.6278,2605742932.3248,0.2093,0.1007
4064.6023,4072.5513,4068.5768,3209390482.4168,0.2578,0.124
4072.5513,4080.5002,4076.5258,2411876270.6265,0.1937,0.0932
4080.5002,4088.4492,4084.4747,2681639551.2231,0.2154,0.1036
4088.4492,4096.3982,4092.4237,2833298321.0843,0.2276,0.1095
4096.3982,4104.3471,4100.3726,4002440310.2255,0.3215,0.1547
4104.3471,4112.2961,4108.3216,2626381042.8802,0.211,0.1015
4112.2961,4120.2451,4116.2706,2299273154.0459,0.1847,0.0888
4120.2451,4128.194,4124.2196,3436528070.0259,0.276,0.1328
4128.194,4136.143,4132.1685,3857345275.5105,0.3098,0.1491
4136.143,4144.092,4140.1175,3743052305.8451,0.3006,0.1446
4144.092,4152.0409,4148.0664,2720655252.6024,0.2185,0.1051
4152.0409,4159.9899,4156.0154,2511564943.1918,0.2017,0.097
4159.9899,4167.9389,4163.9644,2819863781.0399,0.2265,0.109
4167.9389,4175.8878,4171.9134,2293205632.6145,0.1842,0.0886
4175.8878,4183.8368,4179.8623,2366097232.8541,0.1901,0.0914
4183.8368,4191.7858,4187.8113,3824337283.3101,0.3072,0.1478
4191.7858,4199.7347,4195.7602,3444212312.2814,0.2766,0.1331
4199.7347,4207.6837,4203.7092,1878103377.167,0.1509,0.0726
4207.6837,4215.6327,4211.6582,2631161623.0866,0.2113,0.1017
4215.6327,4223.5816,4219.6072,1605717802.5746,0.129,0.062
4223.5816,4231.5306,4227.5561,1974195003.2125,0.1586,0.0763
4231.5306,4239.4796,4235.5051,2635146085.4576,0.2117,0.1018
4239.4796,4247.4285,4243.454,1735314252.0404,0.1394,0.0671
4247.4285,4255.3775,4251.403,2314944455.5393,0.1859,0.0895
4255.3775,4263.3265,4259.352,1972456140.7799,0.1584,0.0762
4263.3265,4271.2754,4267.301,1964829352.1078,0.1578,0.0759
4271.2754,4279.2244,4275.2499,3394317465.7017,0.2726,0.1312
4279.2244,4287.1734,4283.1989,3981610503.0077,0.3198,0.1539
4287.1734,4295.1223,4291.1478,5378506022.9094,0.432,0.2078
4295.1223,4303.0713,4299.0968,3451161029.5914,0.2772,0.1334
4303.0713,4311.0203,4307.0458,4820710914.2998,0.3872,0.1863
4311.0203,4318.9692,4314.9948,4485898174.7397,0.3603,0.1733
4318.9692,4326.9182,4322.9437,4375942198.2668,0.3515,0.1691
4326.9182,4334.8672,4330.8927,4379677761.3141,0.3518,0.1692
4334.8672,4342.8161,4338.8416,2502250327.9746,0.201,0.0967
4342.8161,4350.7651,4346.7906,4499158254.1189,0.3614,0.1739
4350.7651,4358.7141,4354.7396,3026186054.0037,0.2431,0.1169
4358.7141,4366.663,4362.6886,2503828159.7388,0.2011,0.0968
4366.663,4374.612,4370.6375,2721545340.2159,0.2186,0.1052
4374.612,4382.561,4378.5865,2211918306.5014,0.1777,0.0855
4382.561,4390.5099,4386.5354,2160421667.9418,0.1735,0.0835
4390.5099,4398.4589,4394.4844,2667060987.4867,0.2142,0.1031
4398.4589,4406.4079,4402.4334,2485285022.3447,0.1996,0.096
4406.4079,4414.3568,4410.3824,3140052700.81,0.2522,0.1213
4414.3568,4422.3058,4418.3313,3455457766.1609,0.2775,0.1335
4422.3058,4430.2548,4426.2803,1955078897.985,0.157,0.0755
4430.2548,4438.2037,4434.2292,2015180790.2107,0.1619,0.0779
4438.2037,4446.1527,4442.1782,2731184225.2285,0.2194,0.1055
4446.1527,4454.1017,4450.1272,1560686543.9468,0.1254,0.0603
4454.1017,4462.0506,4458.0762,2476091966.824,0.1989,0.0957
4462.0506,4469.9996,4466.0251,3377929712.5347,0.2713,0.1305
4469.9996,4477.9486,4473.9741,4323058156.9065,0.3472,0.167
4477.9486,4485.8975,4481.923,3053998076.539,0.2453,0.118
4485.8975,4493.8465,4489.872,3186986637.3002,0.256,0.1231
4493.8465,4501.7955,4497.821,3568456299.2724,0.2866,0.1379
4501.7955,4509.7444,4505.77,1202464638.1522,0.0966,0.0465
4509.7444,4517.6934,4513.7189,3403837082.8387,0.2734,0.1315
4517.6934,4525.6424,4521.6679,2492231581.6613,0.2002,0.0963
4525.6424,4533.5913,4529.6168,2384537321.402,0.1915,0.0921
4533.5913,4541.5403,4537.5658,2585093401.0823,0.2076,0.0999
4541.5403,4549.4893,4545.5148,3338525244.2984,0.2682,0.129
4549.4893,4557.4382,4553.4638,1636633833.263,0.1315,0.0632
4557.4382,4565.3872,4561.4127,1421632430.2336,0.1142,0.0549
4565.3872,4573.3362,4569.3617,2819254485.5506,0.2264,0.1089
4573.3362,4581.2851,4577.3106,1562742767.527,0.1255,0.0604
4581.2851,4589.2341,4585.2596,2496102754.0953,0.2005,0.0965
4589.2341,4597.1831,4593.2086,3751242780.2218,0.3013,0.145
4597.1831,4605.132,4601.1576,2722477385.7918,0.2187,0.1052
4605.132,4613.081,4609.1065,2455026584.9809,0.1972,0.0949
4613.081,4621.03,4617.0555,4280776076.4199,0.3438,0.1654
4621.03,4628.9789,4625.0044,2480673865.9728,0.1993,0.0959
4628.9789,4636.9279,4632.9534,2040957027.2182,0.1639,0.0789
4636.9279,4644.8769,4640.9024,1772133019.6289,0.1423,0.0685
4644.8769,4652.8258,4648.8514,1464578570.4683,0.1176,0.0566
4652.8258,4660.7748,4656.8003,1388213220.8947,0.1115,0.0536
4660.7748,4668.7238,4664.7493,689639985.696,0.0554,0.0266
4668.7238,4676.6727,4672.6982,2364859790.7575,0.19,0.0914
4676.6727,4684.6217,4680.6472,566124155.7901,0.0455,0.0219
4684.6217,4692.5707,4688.5962,1663251375.3908,0.1336,0.0643
4692.5707,4700.5196,4696.5452,1380602484.24,0.1109,0.0533
4700.5196,4708.4686,4704.4941,1981087498.2824,0.1591,0.0766
4708.4686,4716.4176,4712.4431,1837654072.3488,0.1476,0.071
4716.4176,4724.3665,4720.3921,2648670928.3007,0.2127,0.1023
4724.3665,4732.3155,4728.341,1561018030.7275,0.1254,0.0603
4732.3155,4740.2645,4736.29,1232435374.9799,0.099,0.0476
4740.2645,4748.2134,4744.239,1384433427.0548,0.1112,0.0535
4748.2134,4756.1624,4752.1879,1142617408.3628,0.0918,0.0442
4756.1624,4764.1114,4760.1369,910233867.6358,0.0731,0.0352
4764.1114,4772.0603,4768.0859,471414563.2165,0.0379,0.0182
4772.0603,4780.0093,4776.0348,734380750.6482,0.059,0.0284
4780.0093,4787.9583,4783.9838,1005193881.9014,0.0807,0.0388
4787.9583,4795.9072,4791.9328,695815913.5256,0.0559,0.0269
4795.9072,4803.8562,4799.8817,644270777.7009,0.0517,0.0249
4803.8562,4811.8052,4807.8307,229295147.1768,0.0184,0.0089
4811.8052,4819.7541,4815.7797,446313376.0917,0.0358,0.0172
4819.7541,4827.7031,4823.7286,48268885.9968,0.0039,0.0019
4827.7031,4835.6521,4831.6776,390534245.4981,0.0314,0.0151
4835.6521,4843.601,4839.6266,57347180.1966,0.0046,0.0022
4843.601,4851.55,4847.5755,799644006.0923,0.0642,0.0309
