low,high,recent_strength,all_strength,avg_strength,zone_type,strength
110743,111332,1.0,0.9441978001722446,0.9720989000861223,persistent,0.9720989000861223
112510,113099,0.7449787131545671,0.6402416932765609,0.692610203215564,persistent,0.692610203215564
111332,111921,0.5110074834247013,0.658734392289166,0.5848709378569337,short-term,0.5848709378569337
113099,113688,0.07221034777375657,1.0,0.5361051738868783,short-term,0.5361051738868783
111921,112510,0.25874900666329564,0.7255459625754533,0.4921474846193745,short-term,0.4921474846193745
113688,114277,0.0,0.7681358884369885,0.3840679442184943,short-term,0.3840679442184943
122521,123110,0.0,0.6496703256694302,0.3248351628347151,short-term,0.3248351628347151
