Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume USDT,tradecount
1727805600000,2024-10-01 18:00:00+00:00,ETHUSDT,2505.99,2519.71,2492.1,2502.0,17571.3556,44056787.015358,235635
1727809200000,2024-10-01 19:00:00+00:00,ETHUSDT,2502.0,2506.8,2486.2,2488.71,10251.1038,25602692.889739,207948
1727812800000,2024-10-01 20:00:00+00:00,ETHUSDT,2488.71,2492.4,2414.0,2451.78,49772.3263,121952099.50937,469661
1727816400000,2024-10-01 21:00:00+00:00,ETHUSDT,2451.78,2474.59,2445.18,2471.84,13093.3505,32209193.933474,157848
1727820000000,2024-10-01 22:00:00+00:00,ETHUSDT,2471.84,2471.85,2446.08,2453.93,14735.9904,36165127.49626,162234
1727823600000,2024-10-01 23:00:00+00:00,ETHUSDT,2453.94,2457.09,2440.0,2447.79,8592.8053,21056437.885739,136027
1727827200000,2024-10-02 00:00:00+00:00,ETHUSDT,2447.78,2467.56,2442.13,2464.22,13260.23,32567671.055515,179364
1727830800000,2024-10-02 01:00:00+00:00,ETHUSDT,2464.21,2482.21,2460.78,2480.64,11685.2509,28897098.815393,140881
1727834400000,2024-10-02 02:00:00+00:00,ETHUSDT,2480.64,2499.0,2475.25,2492.52,10539.1756,26212069.907273,104640
1727838000000,2024-10-02 03:00:00+00:00,ETHUSDT,2492.53,2496.27,2484.29,2489.6,9266.056,23080487.245054,102336
1727841600000,2024-10-02 04:00:00+00:00,ETHUSDT,2489.6,2490.26,2475.42,2486.98,7584.48,18832398.095809,90796
1727845200000,2024-10-02 05:00:00+00:00,ETHUSDT,2486.98,2491.81,2472.64,2478.0,6538.1579,16234138.076952,109026
1727848800000,2024-10-02 06:00:00+00:00,ETHUSDT,2478.0,2490.2,2467.19,2485.84,8630.6768,21407504.933032,109781
1727852400000,2024-10-02 07:00:00+00:00,ETHUSDT,2485.84,2492.93,2475.24,2482.04,11001.2084,27328251.612453,111606
1727856000000,2024-10-02 08:00:00+00:00,ETHUSDT,2482.03,2486.89,2475.29,2480.79,6451.5536,16009778.456086,79797
1727859600000,2024-10-02 09:00:00+00:00,ETHUSDT,2480.78,2481.92,2447.0,2452.67,13962.1071,34357679.388222,162191
1727863200000,2024-10-02 10:00:00+00:00,ETHUSDT,2452.67,2470.58,2448.31,2450.99,8428.5172,20719541.390323,139600
1727866800000,2024-10-02 11:00:00+00:00,ETHUSDT,2451.0,2465.79,2441.71,2455.22,11076.0444,27188747.361436,124338
1727870400000,2024-10-02 12:00:00+00:00,ETHUSDT,2455.22,2461.22,2432.51,2435.33,16292.86,39894050.761494,156511
1727874000000,2024-10-02 13:00:00+00:00,ETHUSDT,2435.33,2456.22,2418.8,2450.32,26292.0303,63951745.828817,371435
1727877600000,2024-10-02 14:00:00+00:00,ETHUSDT,2450.33,2459.4,2431.81,2434.39,16110.7419,39408816.428105,343434
1727881200000,2024-10-02 15:00:00+00:00,ETHUSDT,2434.4,2463.67,2433.47,2460.4,10756.0358,26391968.770596,241345
1727884800000,2024-10-02 16:00:00+00:00,ETHUSDT,2460.4,2478.89,2452.25,2452.84,11169.1383,27535156.928549,229954
1727888400000,2024-10-02 17:00:00+00:00,ETHUSDT,2452.85,2454.0,2433.48,2446.71,7898.8674,19314045.852894,146985
1727892000000,2024-10-02 18:00:00+00:00,ETHUSDT,2446.71,2447.15,2389.05,2389.82,24804.9397,59781171.038526,290795
1727895600000,2024-10-02 19:00:00+00:00,ETHUSDT,2389.82,2399.79,2368.03,2371.77,31113.283,74158581.019152,397872
1727899200000,2024-10-02 20:00:00+00:00,ETHUSDT,2371.77,2392.99,2360.0,2386.1,19337.8359,45939333.938389,295833
1727902800000,2024-10-02 21:00:00+00:00,ETHUSDT,2386.11,2387.18,2363.89,2378.94,10018.8988,23777172.002103,123744
1727906400000,2024-10-02 22:00:00+00:00,ETHUSDT,2378.95,2382.26,2352.0,2382.12,15128.905,35796317.802244,163483
1727910000000,2024-10-02 23:00:00+00:00,ETHUSDT,2382.12,2382.98,2360.33,2364.1,10137.741,24031732.658134,83622
1727913600000,2024-10-03 00:00:00+00:00,ETHUSDT,2364.09,2382.59,2352.59,2372.16,17092.4473,40471758.563903,223838
1727917200000,2024-10-03 01:00:00+00:00,ETHUSDT,2372.16,2393.31,2371.66,2384.53,10337.8256,24649604.297119,153686
1727920800000,2024-10-03 02:00:00+00:00,ETHUSDT,2384.54,2397.55,2381.65,2391.8,7199.4791,17208073.420207,102235
1727924400000,2024-10-03 03:00:00+00:00,ETHUSDT,2391.8,2399.6,2385.4,2399.32,7488.6301,17910455.275877,76306
1727928000000,2024-10-03 04:00:00+00:00,ETHUSDT,2399.32,2403.38,2391.74,2397.54,6179.7693,14814438.413039,86170
1727931600000,2024-10-03 05:00:00+00:00,ETHUSDT,2397.55,2399.2,2380.8,2383.62,13040.2305,31153079.906928,79288
1727935200000,2024-10-03 06:00:00+00:00,ETHUSDT,2383.62,2393.52,2379.44,2389.11,4304.7088,10279747.176324,58285
1727938800000,2024-10-03 07:00:00+00:00,ETHUSDT,2389.11,2392.92,2360.0,2364.66,18844.7923,44763287.941064,127587
1727942400000,2024-10-03 08:00:00+00:00,ETHUSDT,2364.65,2367.38,2328.26,2337.52,38330.3402,89760887.639922,331439
1727946000000,2024-10-03 09:00:00+00:00,ETHUSDT,2337.51,2353.53,2318.72,2352.77,22989.8927,53710637.383551,251652
1727949600000,2024-10-03 10:00:00+00:00,ETHUSDT,2352.77,2369.38,2348.17,2368.58,9062.0468,21365556.626473,119770
1727953200000,2024-10-03 11:00:00+00:00,ETHUSDT,2368.57,2370.0,2347.81,2352.34,12906.6473,30426127.305551,135586
1727956800000,2024-10-03 12:00:00+00:00,ETHUSDT,2352.35,2357.8,2336.94,2352.35,10167.1028,23874482.395997,212285
1727960400000,2024-10-03 13:00:00+00:00,ETHUSDT,2352.34,2357.74,2325.04,2347.29,19615.3218,45967471.475323,370418
1727964000000,2024-10-03 14:00:00+00:00,ETHUSDT,2347.3,2366.09,2315.0,2317.55,31300.9172,73167512.333113,498595
1727967600000,2024-10-03 15:00:00+00:00,ETHUSDT,2317.55,2346.04,2310.0,2340.59,26101.5575,60604512.476282,350395
1727971200000,2024-10-03 16:00:00+00:00,ETHUSDT,2340.6,2343.84,2312.0,2324.9,15281.8016,35557356.980324,222746
1727974800000,2024-10-03 17:00:00+00:00,ETHUSDT,2324.9,2349.73,2315.65,2343.83,12270.5229,28665530.148808,191080
1727978400000,2024-10-03 18:00:00+00:00,ETHUSDT,2343.83,2351.7,2337.65,2344.15,6963.6984,16330420.19188,81207
1727982000000,2024-10-03 19:00:00+00:00,ETHUSDT,2344.14,2354.31,2338.2,2353.51,5034.6746,11812985.194225,100420
1727985600000,2024-10-03 20:00:00+00:00,ETHUSDT,2353.51,2354.83,2338.2,2341.97,6323.0942,14833159.010851,75611
1727989200000,2024-10-03 21:00:00+00:00,ETHUSDT,2341.97,2353.99,2332.6,2350.42,4710.2119,11042557.716011,65575
1727992800000,2024-10-03 22:00:00+00:00,ETHUSDT,2350.42,2355.19,2343.24,2352.08,4843.6101,11379109.820862,94852
1727996400000,2024-10-03 23:00:00+00:00,ETHUSDT,2352.08,2357.9,2345.0,2349.8,4246.6033,9984057.788253,86985
1728000000000,2024-10-04 00:00:00+00:00,ETHUSDT,2349.8,2352.83,2339.15,2340.36,6921.6592,16236234.931863,144505
1728003600000,2024-10-04 01:00:00+00:00,ETHUSDT,2340.37,2378.92,2339.89,2377.56,16566.0853,39237822.677013,217258
1728007200000,2024-10-04 02:00:00+00:00,ETHUSDT,2377.56,2380.0,2366.99,2370.4,10781.6514,25576361.293374,100904
1728010800000,2024-10-04 03:00:00+00:00,ETHUSDT,2370.41,2371.87,2361.35,2367.06,3889.9902,9203540.930688,56438
1728014400000,2024-10-04 04:00:00+00:00,ETHUSDT,2367.07,2381.4,2365.63,2374.22,8896.3548,21113810.590948,67684
1728018000000,2024-10-04 05:00:00+00:00,ETHUSDT,2374.22,2385.12,2372.28,2383.34,5823.2308,13855479.663312,45177
1728021600000,2024-10-04 06:00:00+00:00,ETHUSDT,2383.34,2387.58,2374.3,2374.97,5686.3476,13534454.272202,62944
1728025200000,2024-10-04 07:00:00+00:00,ETHUSDT,2374.96,2386.28,2370.9,2381.6,9023.8397,21477879.257219,81672
1728028800000,2024-10-04 08:00:00+00:00,ETHUSDT,2381.6,2393.52,2378.04,2381.51,10313.7143,24618972.379463,86905
1728032400000,2024-10-04 09:00:00+00:00,ETHUSDT,2381.51,2387.82,2374.48,2377.15,7164.6453,17059248.213404,80200
1728036000000,2024-10-04 10:00:00+00:00,ETHUSDT,2377.15,2380.3,2374.11,2375.17,3503.6003,8327777.874018,61306
1728039600000,2024-10-04 11:00:00+00:00,ETHUSDT,2375.17,2386.49,2374.21,2386.2,3962.9595,9434337.063419,59936
1728043200000,2024-10-04 12:00:00+00:00,ETHUSDT,2386.2,2399.05,2374.65,2397.35,17940.6705,42817861.248992,197856
1728046800000,2024-10-04 13:00:00+00:00,ETHUSDT,2397.35,2399.99,2376.16,2378.59,15926.2883,38023446.042491,202878
1728050400000,2024-10-04 14:00:00+00:00,ETHUSDT,2378.59,2383.3,2352.6,2367.21,17158.0439,40567625.114283,206207
1728054000000,2024-10-04 15:00:00+00:00,ETHUSDT,2367.21,2418.41,2366.95,2417.05,28238.7258,67604388.319,208618
1728057600000,2024-10-04 16:00:00+00:00,ETHUSDT,2417.1,2441.64,2413.4,2433.73,25859.7157,62844605.170869,223965
1728061200000,2024-10-04 17:00:00+00:00,ETHUSDT,2433.73,2437.4,2409.67,2415.25,12562.8677,30411356.642354,103578
1728064800000,2024-10-04 18:00:00+00:00,ETHUSDT,2415.25,2432.46,2409.99,2432.2,7199.0087,17427571.350976,84155
1728068400000,2024-10-04 19:00:00+00:00,ETHUSDT,2432.19,2436.1,2423.6,2428.9,6703.4552,16285673.127743,90898
1728072000000,2024-10-04 20:00:00+00:00,ETHUSDT,2428.9,2431.74,2421.87,2429.3,4657.8411,11303402.785406,56476
1728075600000,2024-10-04 21:00:00+00:00,ETHUSDT,2429.29,2431.22,2422.68,2424.35,3026.8565,7344971.477683,33741
1728079200000,2024-10-04 22:00:00+00:00,ETHUSDT,2424.34,2428.35,2417.38,2420.91,3077.5266,7453682.127076,42824
1728082800000,2024-10-04 23:00:00+00:00,ETHUSDT,2420.91,2421.5,2412.4,2414.41,4497.9386,10866914.551573,40177
1728086400000,2024-10-05 00:00:00+00:00,ETHUSDT,2414.41,2425.16,2412.67,2425.15,4440.3937,10737469.856869,59800
1728090000000,2024-10-05 01:00:00+00:00,ETHUSDT,2425.16,2428.23,2415.18,2417.91,4984.7478,12068325.904673,45857
1728093600000,2024-10-05 02:00:00+00:00,ETHUSDT,2417.92,2418.66,2401.05,2401.57,5094.255,12268478.926728,42968
1728097200000,2024-10-05 03:00:00+00:00,ETHUSDT,2401.58,2403.62,2390.26,2399.6,5836.857,13995700.720261,72328
1728100800000,2024-10-05 04:00:00+00:00,ETHUSDT,2399.61,2409.19,2397.11,2405.56,3088.4104,7422529.557402,43681
1728104400000,2024-10-05 05:00:00+00:00,ETHUSDT,2405.57,2417.95,2404.8,2417.94,3625.2607,8748998.664186,40568
1728108000000,2024-10-05 06:00:00+00:00,ETHUSDT,2417.95,2427.0,2413.21,2424.28,3317.7002,8029883.660644,50857
1728111600000,2024-10-05 07:00:00+00:00,ETHUSDT,2424.28,2426.16,2415.1,2415.1,4607.102,11152725.267211,39144
1728115200000,2024-10-05 08:00:00+00:00,ETHUSDT,2415.11,2421.35,2415.1,2419.66,2871.8219,6945653.482583,37700
1728118800000,2024-10-05 09:00:00+00:00,ETHUSDT,2419.67,2428.22,2418.66,2425.13,4642.8356,11250136.303661,46581
1728122400000,2024-10-05 10:00:00+00:00,ETHUSDT,2425.12,2426.95,2417.34,2419.22,3347.677,8110091.068335,29681
1728126000000,2024-10-05 11:00:00+00:00,ETHUSDT,2419.22,2422.25,2416.63,2417.19,3163.9194,7652507.50995,30589
1728129600000,2024-10-05 12:00:00+00:00,ETHUSDT,2417.19,2422.8,2417.07,2422.8,3214.1194,7777542.170201,31722
1728133200000,2024-10-05 13:00:00+00:00,ETHUSDT,2422.79,2424.15,2408.02,2409.91,6069.5848,14659680.739606,53722
1728136800000,2024-10-05 14:00:00+00:00,ETHUSDT,2409.91,2418.86,2404.7,2414.46,4939.0478,11912393.022762,64132
1728140400000,2024-10-05 15:00:00+00:00,ETHUSDT,2414.47,2417.0,2406.23,2415.01,6347.9621,15307328.510104,43290
1728144000000,2024-10-05 16:00:00+00:00,ETHUSDT,2415.01,2416.1,2403.6,2404.82,3599.1577,8672959.156321,70126
1728147600000,2024-10-05 17:00:00+00:00,ETHUSDT,2404.83,2410.62,2402.28,2410.15,2669.219,6424435.614132,49208
1728151200000,2024-10-05 18:00:00+00:00,ETHUSDT,2410.16,2411.8,2396.0,2402.57,5999.5533,14412117.513883,63451
1728154800000,2024-10-05 19:00:00+00:00,ETHUSDT,2402.57,2402.57,2392.8,2396.54,6528.2794,15643522.804739,55102
1728158400000,2024-10-05 20:00:00+00:00,ETHUSDT,2396.54,2399.97,2390.05,2392.35,3909.2791,9360969.468364,63023
1728162000000,2024-10-05 21:00:00+00:00,ETHUSDT,2392.35,2409.35,2392.12,2403.38,3484.7873,8372397.608597,37589
1728165600000,2024-10-05 22:00:00+00:00,ETHUSDT,2403.39,2419.5,2403.03,2418.0,5060.7624,12211176.863736,42425
1728169200000,2024-10-05 23:00:00+00:00,ETHUSDT,2418.0,2419.5,2411.28,2414.66,2897.4986,6996573.293374,33957
1728172800000,2024-10-06 00:00:00+00:00,ETHUSDT,2414.66,2415.9,2407.0,2410.47,2567.9815,6188521.448859,46628
1728176400000,2024-10-06 01:00:00+00:00,ETHUSDT,2410.48,2423.0,2408.76,2420.68,3702.7265,8951910.974471,45486
1728180000000,2024-10-06 02:00:00+00:00,ETHUSDT,2420.68,2422.5,2414.11,2416.5,2470.7844,5972855.011233,31997
1728183600000,2024-10-06 03:00:00+00:00,ETHUSDT,2416.5,2421.68,2413.2,2413.64,3124.0739,7551862.312563,27187
1728187200000,2024-10-06 04:00:00+00:00,ETHUSDT,2413.63,2420.8,2410.35,2415.28,4184.0607,10104379.27157,29511
1728190800000,2024-10-06 05:00:00+00:00,ETHUSDT,2415.28,2418.2,2411.63,2417.06,2173.4772,5250380.591151,32599
1728194400000,2024-10-06 06:00:00+00:00,ETHUSDT,2417.06,2421.0,2413.63,2416.13,2358.4653,5703711.110203,24210
1728198000000,2024-10-06 07:00:00+00:00,ETHUSDT,2416.13,2419.76,2416.13,2417.38,1839.4579,4448137.170087,22727
1728201600000,2024-10-06 08:00:00+00:00,ETHUSDT,2417.39,2426.6,2415.4,2420.99,4075.159,9866173.952362,38284
1728205200000,2024-10-06 09:00:00+00:00,ETHUSDT,2420.98,2428.0,2420.45,2422.01,2791.3028,6765643.218037,31251
1728208800000,2024-10-06 10:00:00+00:00,ETHUSDT,2422.01,2422.5,2419.08,2420.04,2215.2461,5361847.629307,24613
1728212400000,2024-10-06 11:00:00+00:00,ETHUSDT,2420.05,2430.73,2419.17,2426.63,4837.7078,11737752.208916,39919
1728216000000,2024-10-06 12:00:00+00:00,ETHUSDT,2426.64,2433.74,2424.91,2429.42,4851.8473,11790539.725577,49349
1728219600000,2024-10-06 13:00:00+00:00,ETHUSDT,2429.42,2437.59,2429.09,2431.06,4977.0984,12105194.920585,37759
1728223200000,2024-10-06 14:00:00+00:00,ETHUSDT,2431.07,2457.8,2426.7,2452.9,10015.625,24480675.565406,93704
1728226800000,2024-10-06 15:00:00+00:00,ETHUSDT,2452.89,2455.4,2439.31,2446.62,8341.2024,20402847.490413,92704
1728230400000,2024-10-06 16:00:00+00:00,ETHUSDT,2446.62,2453.0,2436.4,2436.99,8098.3886,19789205.374201,73772
1728234000000,2024-10-06 17:00:00+00:00,ETHUSDT,2436.99,2443.8,2435.4,2441.89,4101.0185,10006896.120673,49685
1728237600000,2024-10-06 18:00:00+00:00,ETHUSDT,2441.9,2449.4,2441.18,2446.33,3529.4419,8632659.35867,41614
1728241200000,2024-10-06 19:00:00+00:00,ETHUSDT,2446.33,2452.84,2438.95,2441.39,4356.1371,10665772.233863,69379
1728244800000,2024-10-06 20:00:00+00:00,ETHUSDT,2441.4,2444.37,2437.6,2438.78,3090.6016,7543602.583634,41540
1728248400000,2024-10-06 21:00:00+00:00,ETHUSDT,2438.77,2442.7,2415.65,2417.83,7535.5033,18299498.254141,51547
1728252000000,2024-10-06 22:00:00+00:00,ETHUSDT,2417.83,2432.3,2417.65,2431.91,3612.5487,8763709.983967,36970
1728255600000,2024-10-06 23:00:00+00:00,ETHUSDT,2431.9,2444.6,2431.8,2440.03,6902.8537,16829998.942991,64671
1728259200000,2024-10-07 00:00:00+00:00,ETHUSDT,2440.02,2490.24,2435.84,2488.76,22528.3442,55559347.352224,232905
1728262800000,2024-10-07 01:00:00+00:00,ETHUSDT,2488.78,2499.0,2483.64,2496.83,11997.6458,29893188.747125,175225
1728266400000,2024-10-07 02:00:00+00:00,ETHUSDT,2496.83,2512.92,2495.6,2504.75,15402.6277,38598084.360235,139171
1728270000000,2024-10-07 03:00:00+00:00,ETHUSDT,2504.74,2511.9,2488.0,2495.34,14977.4947,37447704.506599,93609
1728273600000,2024-10-07 04:00:00+00:00,ETHUSDT,2495.34,2498.7,2486.5,2487.71,6559.0446,16351117.856017,46258
1728277200000,2024-10-07 05:00:00+00:00,ETHUSDT,2487.71,2493.67,2481.01,2484.89,5733.0719,14255654.690943,45532
1728280800000,2024-10-07 06:00:00+00:00,ETHUSDT,2484.9,2491.1,2483.07,2490.42,5549.1553,13808517.959882,59025
1728284400000,2024-10-07 07:00:00+00:00,ETHUSDT,2490.42,2492.18,2477.24,2480.53,6678.4119,16587507.589987,48345
1728288000000,2024-10-07 08:00:00+00:00,ETHUSDT,2480.54,2488.87,2479.98,2482.6,5272.6801,13103174.520922,44793
1728291600000,2024-10-07 09:00:00+00:00,ETHUSDT,2482.6,2482.6,2448.53,2458.62,16971.9107,41787100.563485,151583
1728295200000,2024-10-07 10:00:00+00:00,ETHUSDT,2458.62,2458.73,2437.9,2449.13,13976.6658,34222305.996862,104690
1728298800000,2024-10-07 11:00:00+00:00,ETHUSDT,2449.13,2476.57,2439.04,2475.84,16847.1474,41422748.150559,137444
1728302400000,2024-10-07 12:00:00+00:00,ETHUSDT,2475.84,2476.46,2462.67,2465.59,9977.6034,24633933.21874,102022
1728306000000,2024-10-07 13:00:00+00:00,ETHUSDT,2465.6,2485.2,2463.12,2475.69,11316.0798,28000814.665824,165383
1728309600000,2024-10-07 14:00:00+00:00,ETHUSDT,2475.69,2521.0,2475.31,2498.52,30817.224,77122584.667045,306428
1728313200000,2024-10-07 15:00:00+00:00,ETHUSDT,2498.51,2500.0,2471.34,2474.23,17872.7384,44428873.27954,191393
1728316800000,2024-10-07 16:00:00+00:00,ETHUSDT,2474.24,2479.16,2458.42,2478.5,11189.769,27644722.933926,161456
1728320400000,2024-10-07 17:00:00+00:00,ETHUSDT,2478.5,2481.2,2466.85,2476.49,5793.3379,14335204.611802,90269
1728324000000,2024-10-07 18:00:00+00:00,ETHUSDT,2476.49,2477.0,2420.01,2425.07,23228.3147,56739486.274402,214730
1728327600000,2024-10-07 19:00:00+00:00,ETHUSDT,2425.07,2449.6,2423.87,2445.62,9927.1911,24211037.906268,130375
1728331200000,2024-10-07 20:00:00+00:00,ETHUSDT,2445.62,2448.8,2437.59,2442.0,4604.4025,11248965.252795,53937
1728334800000,2024-10-07 21:00:00+00:00,ETHUSDT,2442.01,2457.59,2441.0,2454.77,5434.8286,13316605.930686,61382
1728338400000,2024-10-07 22:00:00+00:00,ETHUSDT,2454.76,2457.65,2411.21,2416.7,12792.6313,31104621.001587,139598
1728342000000,2024-10-07 23:00:00+00:00,ETHUSDT,2416.71,2434.2,2403.0,2422.71,15011.2199,36340434.929456,185780
1728345600000,2024-10-08 00:00:00+00:00,ETHUSDT,2422.7,2439.35,2422.7,2437.03,5441.8709,13242437.872889,65316
1728349200000,2024-10-08 01:00:00+00:00,ETHUSDT,2437.03,2440.0,2426.49,2434.75,5953.4601,14487981.462864,56403
1728352800000,2024-10-08 02:00:00+00:00,ETHUSDT,2434.75,2448.0,2424.0,2445.79,7123.4508,17340230.900581,77644
1728356400000,2024-10-08 03:00:00+00:00,ETHUSDT,2445.79,2448.1,2436.25,2438.13,4923.5993,12012369.144277,58874
1728360000000,2024-10-08 04:00:00+00:00,ETHUSDT,2438.13,2445.74,2433.33,2437.44,4672.8418,11402656.992555,48384
1728363600000,2024-10-08 05:00:00+00:00,ETHUSDT,2437.44,2439.04,2419.18,2428.4,8726.5488,21175877.619363,97232
1728367200000,2024-10-08 06:00:00+00:00,ETHUSDT,2428.4,2438.75,2415.8,2435.66,8152.2349,19773896.784803,93730
1728370800000,2024-10-08 07:00:00+00:00,ETHUSDT,2435.66,2435.89,2410.51,2428.6,9087.6946,22030529.605665,124594
1728374400000,2024-10-08 08:00:00+00:00,ETHUSDT,2428.6,2431.66,2421.0,2426.67,6767.2253,16425332.412466,73075
1728378000000,2024-10-08 09:00:00+00:00,ETHUSDT,2426.68,2437.31,2417.4,2433.31,6013.7986,14592538.68255,50310
1728381600000,2024-10-08 10:00:00+00:00,ETHUSDT,2433.3,2435.79,2427.52,2429.96,3994.1607,9713391.169092,43324
1728385200000,2024-10-08 11:00:00+00:00,ETHUSDT,2429.96,2441.74,2428.55,2439.71,3874.2395,9438861.942829,45631
1728388800000,2024-10-08 12:00:00+00:00,ETHUSDT,2439.71,2442.77,2427.04,2428.69,6111.2002,14875615.881935,64718
1728392400000,2024-10-08 13:00:00+00:00,ETHUSDT,2428.69,2450.27,2419.68,2448.28,11524.1172,28068545.76367,152255
1728396000000,2024-10-08 14:00:00+00:00,ETHUSDT,2448.28,2453.23,2413.2,2435.4,16105.6508,39164223.205626,244638
1728399600000,2024-10-08 15:00:00+00:00,ETHUSDT,2435.4,2441.48,2401.18,2419.5,29438.4324,71409723.187698,223690
1728403200000,2024-10-08 16:00:00+00:00,ETHUSDT,2419.49,2450.0,2411.17,2446.0,12232.1958,29787370.771936,147380
1728406800000,2024-10-08 17:00:00+00:00,ETHUSDT,2445.99,2446.0,2426.47,2442.87,9449.2465,23013040.262094,118440
1728410400000,2024-10-08 18:00:00+00:00,ETHUSDT,2442.88,2456.62,2427.23,2436.84,13885.9443,33948170.721235,120185
1728414000000,2024-10-08 19:00:00+00:00,ETHUSDT,2436.85,2443.73,2424.1,2440.13,7654.1449,18634053.468102,112752
1728417600000,2024-10-08 20:00:00+00:00,ETHUSDT,2440.13,2444.8,2434.84,2443.9,3462.4072,8450532.002845,49213
1728421200000,2024-10-08 21:00:00+00:00,ETHUSDT,2443.9,2466.66,2440.48,2456.54,6404.6633,15711714.698254,56681
1728424800000,2024-10-08 22:00:00+00:00,ETHUSDT,2456.55,2459.68,2439.6,2441.76,6126.9008,15017263.437789,68849
1728428400000,2024-10-08 23:00:00+00:00,ETHUSDT,2441.76,2445.65,2434.06,2440.89,4232.3025,10326737.033844,47322
1728432000000,2024-10-09 00:00:00+00:00,ETHUSDT,2440.88,2443.89,2427.44,2438.04,6470.2943,15758175.63163,126410
1728435600000,2024-10-09 01:00:00+00:00,ETHUSDT,2438.04,2473.61,2434.84,2462.4,14752.1891,36267060.431989,173875
1728439200000,2024-10-09 02:00:00+00:00,ETHUSDT,2462.4,2463.0,2447.6,2447.6,5286.393,12979805.147548,74403
1728442800000,2024-10-09 03:00:00+00:00,ETHUSDT,2447.6,2454.28,2440.9,2446.78,9426.7211,23079879.230832,80367
1728446400000,2024-10-09 04:00:00+00:00,ETHUSDT,2446.78,2447.94,2439.5,2445.49,6352.6079,15524396.549237,43785
1728450000000,2024-10-09 05:00:00+00:00,ETHUSDT,2445.49,2452.12,2442.56,2451.13,4892.8783,11974612.264056,50462
1728453600000,2024-10-09 06:00:00+00:00,ETHUSDT,2451.13,2452.61,2442.0,2443.73,3584.4244,8773395.547385,54147
1728457200000,2024-10-09 07:00:00+00:00,ETHUSDT,2443.72,2443.72,2431.71,2436.01,6393.5814,15584683.393666,79034
1728460800000,2024-10-09 08:00:00+00:00,ETHUSDT,2436.0,2440.2,2429.28,2430.99,7184.4532,17486951.99211,74238
1728464400000,2024-10-09 09:00:00+00:00,ETHUSDT,2431.0,2438.48,2427.79,2437.33,6735.7341,16397634.357184,54287
1728468000000,2024-10-09 10:00:00+00:00,ETHUSDT,2437.32,2437.49,2427.81,2434.59,4647.3383,11301553.655477,45995
1728471600000,2024-10-09 11:00:00+00:00,ETHUSDT,2434.59,2442.55,2432.79,2441.7,4418.2044,10767382.027263,43360
1728475200000,2024-10-09 12:00:00+00:00,ETHUSDT,2441.69,2445.62,2425.6,2434.8,9404.2142,22891964.089585,128216
1728478800000,2024-10-09 13:00:00+00:00,ETHUSDT,2434.8,2437.8,2423.13,2429.4,12408.2216,30159429.611642,157174
1728482400000,2024-10-09 14:00:00+00:00,ETHUSDT,2429.4,2443.48,2425.25,2436.91,13390.5141,32610066.373315,133956
1728486000000,2024-10-09 15:00:00+00:00,ETHUSDT,2436.92,2472.08,2436.0,2461.3,20375.0531,50083429.390288,168828
