Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume USDT,tradecount
1754085600000,2025-08-01 22:00:00+00:00,UNIUSDT,9.145,9.154,8.843,8.966,684235.7796642873,6134858.00047,28277
1754089200000,2025-08-01 23:00:00+00:00,UNIUSDT,8.966,9.103,8.936,9.037,293851.6493924975,2655537.35556,10248
1754096400000,2025-08-02 01:00:00+00:00,UNIUSDT,9.123,9.142,9.064,9.109,83711.21939729937,762525.49749,3360
1754100000000,2025-08-02 02:00:00+00:00,UNIUSDT,9.107,9.158,9.07,9.139,141670.12606849766,1294723.28214,4525
1754103600000,2025-08-02 03:00:00+00:00,UNIUSDT,9.141,9.181,9.135,9.161,160054.54873048794,1466259.72092,4628
1754107200000,2025-08-02 04:00:00+00:00,UNIUSDT,9.162,9.162,9.095,9.105,154229.3209643053,1404257.96738,4333
1754110800000,2025-08-02 05:00:00+00:00,UNIUSDT,9.104,9.116,9.046,9.057,158237.5667770785,1433157.6423,4877
1754114400000,2025-08-02 06:00:00+00:00,UNIUSDT,9.057,9.061,8.853,8.922,325250.9569491145,2901889.0379,10916
1754118000000,2025-08-02 07:00:00+00:00,UNIUSDT,8.921,9.087,8.872,9.075,168393.13062369148,1528167.66041,7261
1754121600000,2025-08-02 08:00:00+00:00,UNIUSDT,9.077,9.107,8.957,8.968,172915.8915365745,1550709.7153,6173
1754125200000,2025-08-02 09:00:00+00:00,UNIUSDT,8.967,8.997,8.916,8.972,132465.73931676327,1188482.61315,5754
1754128800000,2025-08-02 10:00:00+00:00,UNIUSDT,8.972,9.029,8.919,9.009,98390.42594294593,886399.34732,5521
1754132400000,2025-08-02 11:00:00+00:00,UNIUSDT,9.007,9.092,8.98,9.016,133953.05214063884,1207720.7181,5737
1754136000000,2025-08-02 12:00:00+00:00,UNIUSDT,9.015,9.09,8.98,9.065,165288.3356183122,1498338.76238,4762
1754139600000,2025-08-02 13:00:00+00:00,UNIUSDT,9.066,9.102,9.009,9.081,142275.27299966966,1292001.75411,6896
1754143200000,2025-08-02 14:00:00+00:00,UNIUSDT,9.083,9.087,8.915,8.967,219580.03280695886,1968974.15418,8377
1754146800000,2025-08-02 15:00:00+00:00,UNIUSDT,8.966,9.047,8.901,8.938,174533.53785634367,1559980.76136,8623
1754150400000,2025-08-02 16:00:00+00:00,UNIUSDT,8.937,8.99,8.83,8.929,226371.60162504198,2021272.03091,11388
1754154000000,2025-08-02 17:00:00+00:00,UNIUSDT,8.93,8.953,8.739,8.798,261912.7990384178,2304308.80594,9962
1754157600000,2025-08-02 18:00:00+00:00,UNIUSDT,8.799,8.823,8.685,8.737,626294.5511537141,5471935.49343,20968
1754161200000,2025-08-02 19:00:00+00:00,UNIUSDT,8.738,8.902,8.713,8.762,402655.76037091983,3528069.77237,14220
1754164800000,2025-08-02 20:00:00+00:00,UNIUSDT,8.763,8.852,8.758,8.839,122725.58735490439,1084771.46663,7044
1754168400000,2025-08-02 21:00:00+00:00,UNIUSDT,8.84,8.891,8.792,8.826,112201.44702583275,990289.97145,4759
1754182800000,2025-08-03 01:00:00+00:00,UNIUSDT,8.858,8.901,8.82,8.893,182728.11616327448,1625001.13704,6904
1754186400000,2025-08-03 02:00:00+00:00,UNIUSDT,8.893,8.959,8.893,8.952,124473.80939008044,1114289.54166,4546
1754190000000,2025-08-03 03:00:00+00:00,UNIUSDT,8.951,9.016,8.939,8.967,179993.64712389873,1614003.03376,5162
1754193600000,2025-08-03 04:00:00+00:00,UNIUSDT,8.967,8.971,8.909,8.943,60638.7645051996,542292.47097,2739
1754197200000,2025-08-03 05:00:00+00:00,UNIUSDT,8.942,8.971,8.917,8.938,69656.25348511971,622587.59365,2520
1754200800000,2025-08-03 06:00:00+00:00,UNIUSDT,8.939,8.961,8.918,8.95,52917.86966592179,473614.93351,2124
1754204400000,2025-08-03 07:00:00+00:00,UNIUSDT,8.951,9.0,8.948,8.999,66940.73375597288,602399.66307,3007
1754208000000,2025-08-03 08:00:00+00:00,UNIUSDT,8.999,9.098,8.999,9.084,232457.9752311757,2111648.247,7121
1754211600000,2025-08-03 09:00:00+00:00,UNIUSDT,9.082,9.087,9.021,9.064,205323.0270851721,1861047.9175,7475
1754215200000,2025-08-03 10:00:00+00:00,UNIUSDT,9.063,9.129,9.049,9.114,158185.98295589202,1441707.04866,5923
1754218800000,2025-08-03 11:00:00+00:00,UNIUSDT,9.115,9.202,9.105,9.106,226440.5606841643,2061967.74559,7539
1754222400000,2025-08-03 12:00:00+00:00,UNIUSDT,9.107,9.189,9.074,9.157,114163.10539914819,1045391.55614,4960
1754226000000,2025-08-03 13:00:00+00:00,UNIUSDT,9.157,9.182,9.136,9.145,75588.5774270093,691257.54057,3685
1754229600000,2025-08-03 14:00:00+00:00,UNIUSDT,9.145,9.175,9.088,9.127,113015.4581932727,1031492.08693,6054
1754233200000,2025-08-03 15:00:00+00:00,UNIUSDT,9.127,9.142,9.088,9.141,90179.68594464501,824332.50922,4759
1754236800000,2025-08-03 16:00:00+00:00,UNIUSDT,9.141,9.174,9.114,9.166,73074.36922976216,669799.66836,3840
1754240400000,2025-08-03 17:00:00+00:00,UNIUSDT,9.164,9.189,9.126,9.156,52943.38389908256,484749.62298,3137
1754244000000,2025-08-03 18:00:00+00:00,UNIUSDT,9.157,9.16,9.122,9.154,79154.19962202315,724577.54334,3039
1754247600000,2025-08-03 19:00:00+00:00,UNIUSDT,9.155,9.191,9.13,9.16,89886.40826310043,823359.49969,4289
1754251200000,2025-08-03 20:00:00+00:00,UNIUSDT,9.161,9.165,9.13,9.155,24551.322977607866,224767.36186,1935
1754254800000,2025-08-03 21:00:00+00:00,UNIUSDT,9.152,9.19,9.146,9.178,58959.27257463499,541128.20369,2873
1754269200000,2025-08-04 01:00:00+00:00,UNIUSDT,9.317,9.332,9.237,9.253,177289.09727223602,1640456.01706,8537
1754272800000,2025-08-04 02:00:00+00:00,UNIUSDT,9.253,9.375,9.206,9.374,139042.2385150416,1303381.94384,5043
1754276400000,2025-08-04 03:00:00+00:00,UNIUSDT,9.375,9.389,9.304,9.351,159685.36603678748,1493217.85781,5355
1754280000000,2025-08-04 04:00:00+00:00,UNIUSDT,9.351,9.414,9.282,9.285,208759.9512019386,1938336.14691,6235
1754283600000,2025-08-04 05:00:00+00:00,UNIUSDT,9.285,9.332,9.233,9.325,154038.9230155496,1436412.95712,5470
1754287200000,2025-08-04 06:00:00+00:00,UNIUSDT,9.325,9.335,9.232,9.308,126599.37959712076,1178387.02529,4750
1754290800000,2025-08-04 07:00:00+00:00,UNIUSDT,9.308,9.364,9.303,9.321,152001.61517755606,1416807.05507,7297
1754294400000,2025-08-04 08:00:00+00:00,UNIUSDT,9.322,9.389,9.282,9.325,118333.1146391421,1103456.29401,6406
1754298000000,2025-08-04 09:00:00+00:00,UNIUSDT,9.325,9.369,9.287,9.299,114206.43079363373,1062005.59995,4664
1754301600000,2025-08-04 10:00:00+00:00,UNIUSDT,9.3,9.404,9.292,9.356,129214.63248182986,1208932.1015,5699
1754305200000,2025-08-04 11:00:00+00:00,UNIUSDT,9.355,9.365,9.302,9.313,152991.66943305056,1424811.41743,5615
1754308800000,2025-08-04 12:00:00+00:00,UNIUSDT,9.314,9.426,9.298,9.407,202338.5445519294,1903398.6886,7559
1754312400000,2025-08-04 13:00:00+00:00,UNIUSDT,9.407,9.898,9.377,9.82,1729630.8604327901,16984975.04945,54263
1754316000000,2025-08-04 14:00:00+00:00,UNIUSDT,9.82,9.937,9.816,9.878,1173492.9217938853,11591763.08148,44853
1754319600000,2025-08-04 15:00:00+00:00,UNIUSDT,9.876,10.02,9.858,9.986,733289.8234227918,7322632.1767,27804
1754323200000,2025-08-04 16:00:00+00:00,UNIUSDT,9.986,10.1,9.95,10.026,1095676.4978436066,10985252.56738,33560
1754326800000,2025-08-04 17:00:00+00:00,UNIUSDT,10.027,10.097,9.964,10.002,427941.78039692057,4280273.68753,19071
1754330400000,2025-08-04 18:00:00+00:00,UNIUSDT,10.001,10.009,9.864,9.876,250781.17229951397,2476714.85763,8542
1754334000000,2025-08-04 19:00:00+00:00,UNIUSDT,9.875,9.89,9.777,9.789,209471.92904586782,2050520.71343,9160
1754337600000,2025-08-04 20:00:00+00:00,UNIUSDT,9.789,9.882,9.763,9.824,269282.54972312704,2645431.76848,10235
1754341200000,2025-08-04 21:00:00+00:00,UNIUSDT,9.823,9.954,9.821,9.934,172431.4884386954,1712934.40615,7193
1754344800000,2025-08-04 22:00:00+00:00,UNIUSDT,9.934,10.039,9.932,10.024,249660.97707202716,2502601.63417,9916
1754348400000,2025-08-04 23:00:00+00:00,UNIUSDT,10.025,10.027,9.913,9.961,227970.11183816887,2270810.28402,6546
1754355600000,2025-08-05 01:00:00+00:00,UNIUSDT,9.894,9.934,9.882,9.905,152008.52520949015,1505644.4422,5321
1754359200000,2025-08-05 02:00:00+00:00,UNIUSDT,9.904,9.97,9.887,9.948,172174.95101628467,1712796.41271,6800
1754362800000,2025-08-05 03:00:00+00:00,UNIUSDT,9.948,9.948,9.794,9.797,266071.37069511076,2606701.2187,8937
1754366400000,2025-08-05 04:00:00+00:00,UNIUSDT,9.798,9.811,9.721,9.739,220159.78315432795,2144136.12814,6181
1754370000000,2025-08-05 05:00:00+00:00,UNIUSDT,9.738,9.88,9.733,9.864,166485.8921989051,1642216.84065,6163
1754373600000,2025-08-05 06:00:00+00:00,UNIUSDT,9.864,9.894,9.754,9.809,157774.3244540728,1547608.34857,6324
1754377200000,2025-08-05 07:00:00+00:00,UNIUSDT,9.808,9.809,9.657,9.712,353163.28820119443,3429921.85501,13275
1754380800000,2025-08-05 08:00:00+00:00,UNIUSDT,9.712,9.756,9.663,9.755,162992.33073808302,1589990.18635,6220
1754384400000,2025-08-05 09:00:00+00:00,UNIUSDT,9.755,9.856,9.748,9.836,167566.19686457908,1648181.11236,5130
1754388000000,2025-08-05 10:00:00+00:00,UNIUSDT,9.835,9.931,9.78,9.925,176581.03157581863,1752566.73839,7013
1754391600000,2025-08-05 11:00:00+00:00,UNIUSDT,9.926,9.935,9.863,9.886,123864.32884685414,1224522.75498,6342
1754395200000,2025-08-05 12:00:00+00:00,UNIUSDT,9.886,9.904,9.696,9.798,223436.4050887936,2189229.89706,9301
1754398800000,2025-08-05 13:00:00+00:00,UNIUSDT,9.797,9.855,9.754,9.821,208105.42381529376,2043803.36729,9223
1754402400000,2025-08-05 14:00:00+00:00,UNIUSDT,9.821,9.834,9.536,9.579,766856.0891450047,7345714.47792,26479
1754406000000,2025-08-05 15:00:00+00:00,UNIUSDT,9.578,9.643,9.446,9.494,405240.5560638298,3847353.83927,18497
1754409600000,2025-08-05 16:00:00+00:00,UNIUSDT,9.493,9.58,9.478,9.51,205119.8479232387,1950689.75375,8539
1754413200000,2025-08-05 17:00:00+00:00,UNIUSDT,9.51,9.587,9.482,9.564,161711.67356859054,1546610.44601,7144
1754416800000,2025-08-05 18:00:00+00:00,UNIUSDT,9.562,9.575,9.431,9.491,109576.70632177852,1039992.5197,6047
1754420400000,2025-08-05 19:00:00+00:00,UNIUSDT,9.492,9.52,9.402,9.432,167080.86104219678,1575906.68135,5527
1754424000000,2025-08-05 20:00:00+00:00,UNIUSDT,9.433,9.526,9.433,9.454,185107.19169769407,1750003.39031,5342
1754427600000,2025-08-05 21:00:00+00:00,UNIUSDT,9.455,9.519,9.446,9.456,75536.25295050762,714270.8079,2713
1754431200000,2025-08-05 22:00:00+00:00,UNIUSDT,9.455,9.558,9.372,9.548,295022.76168726437,2816877.32859,7698
1754434800000,2025-08-05 23:00:00+00:00,UNIUSDT,9.549,9.618,9.536,9.581,164584.29142991337,1576882.09619,5527
1754442000000,2025-08-06 01:00:00+00:00,UNIUSDT,9.466,9.494,9.406,9.492,143604.80154445846,1363096.77626,6609
1754445600000,2025-08-06 02:00:00+00:00,UNIUSDT,9.492,9.531,9.426,9.484,71626.01533319274,679301.12942,4657
1754449200000,2025-08-06 03:00:00+00:00,UNIUSDT,9.485,9.49,9.419,9.422,58313.00701018892,549425.15205,3519
1754452800000,2025-08-06 04:00:00+00:00,UNIUSDT,9.422,9.439,9.384,9.422,82867.90019422627,780781.35563,3829
1754456400000,2025-08-06 05:00:00+00:00,UNIUSDT,9.422,9.682,9.407,9.613,249508.69384375325,2398527.07392,10642
1754460000000,2025-08-06 06:00:00+00:00,UNIUSDT,9.614,9.688,9.577,9.651,157456.12024971505,1519609.01653,6682
1754463600000,2025-08-06 07:00:00+00:00,UNIUSDT,9.651,9.709,9.618,9.661,164706.9918900735,1591234.24865,5241
1754467200000,2025-08-06 08:00:00+00:00,UNIUSDT,9.661,9.671,9.468,9.548,238535.83252932553,2277540.12899,7980
1754470800000,2025-08-06 09:00:00+00:00,UNIUSDT,9.545,9.619,9.501,9.542,112086.85462376861,1069532.76682,5418
1754474400000,2025-08-06 10:00:00+00:00,UNIUSDT,9.541,9.593,9.51,9.539,81786.68920536744,780163.22833,4664
1754478000000,2025-08-06 11:00:00+00:00,UNIUSDT,9.539,9.59,9.506,9.527,99633.26886952872,949206.15252,4003
1754481600000,2025-08-06 12:00:00+00:00,UNIUSDT,9.528,9.551,9.428,9.44,91291.41220338983,861790.9312,5023
1754485200000,2025-08-06 13:00:00+00:00,UNIUSDT,9.442,9.498,9.401,9.473,133450.76177768392,1264179.06632,9204
1754488800000,2025-08-06 14:00:00+00:00,UNIUSDT,9.474,9.637,9.446,9.637,184033.13938881393,1773527.36429,11178
1754492400000,2025-08-06 15:00:00+00:00,UNIUSDT,9.637,9.737,9.549,9.723,245594.4045099249,2387914.39505,10216
1754496000000,2025-08-06 16:00:00+00:00,UNIUSDT,9.722,9.768,9.604,9.626,175443.79677851652,1688821.98779,8573
1754499600000,2025-08-06 17:00:00+00:00,UNIUSDT,9.626,9.741,9.6,9.729,135891.0340353582,1322083.87013,5982
1754503200000,2025-08-06 18:00:00+00:00,UNIUSDT,9.732,9.809,9.713,9.731,153929.81099578665,1497890.9908,6894
1754506800000,2025-08-06 19:00:00+00:00,UNIUSDT,9.732,9.783,9.732,9.782,68077.67794622776,665935.84567,4606
1754510400000,2025-08-06 20:00:00+00:00,UNIUSDT,9.782,9.789,9.701,9.711,32367.26111317063,314318.47267,2914
1754514000000,2025-08-06 21:00:00+00:00,UNIUSDT,9.711,9.739,9.671,9.701,75705.59625605607,734419.98928,2639
1754517600000,2025-08-06 22:00:00+00:00,UNIUSDT,9.701,9.733,9.69,9.712,45488.065593080726,441780.09304,3549
1754521200000,2025-08-06 23:00:00+00:00,UNIUSDT,9.711,9.734,9.689,9.697,66247.1879694751,642398.98174,3126
1754528400000,2025-08-07 01:00:00+00:00,UNIUSDT,9.687,9.82,9.66,9.682,184320.84671555462,1784594.4379,10079
1754532000000,2025-08-07 02:00:00+00:00,UNIUSDT,9.682,9.72,9.656,9.689,73075.37816596139,708027.33905,3746
1754535600000,2025-08-07 03:00:00+00:00,UNIUSDT,9.688,9.713,9.657,9.666,47485.988374715496,458999.56363,2722
1754539200000,2025-08-07 04:00:00+00:00,UNIUSDT,9.666,9.737,9.651,9.67,53018.355056876935,512687.4934,3018
1754542800000,2025-08-07 05:00:00+00:00,UNIUSDT,9.67,9.745,9.65,9.733,146655.36230761328,1427396.64134,5183
1754546400000,2025-08-07 06:00:00+00:00,UNIUSDT,9.733,9.83,9.716,9.724,461844.83610448375,4490979.18628,12847
1754550000000,2025-08-07 07:00:00+00:00,UNIUSDT,9.725,9.808,9.722,9.789,310683.68887526816,3041282.6304,9327
1754553600000,2025-08-07 08:00:00+00:00,UNIUSDT,9.79,9.888,9.79,9.861,178529.93052935807,1760483.64495,8662
1754557200000,2025-08-07 09:00:00+00:00,UNIUSDT,9.862,9.892,9.81,9.846,108281.8381911436,1066142.97883,5642
1754560800000,2025-08-07 10:00:00+00:00,UNIUSDT,9.845,10.159,9.824,10.144,619704.0130451499,6286277.50833,26045
1754564400000,2025-08-07 11:00:00+00:00,UNIUSDT,10.144,10.156,10.057,10.094,330143.2706162077,3332466.1736,12141
1754568000000,2025-08-07 12:00:00+00:00,UNIUSDT,10.095,10.195,10.087,10.164,340519.12512987014,3461036.38782,10880
1754571600000,2025-08-07 13:00:00+00:00,UNIUSDT,10.164,10.186,10.09,10.144,302975.48404869874,3073383.31019,11052
1754575200000,2025-08-07 14:00:00+00:00,UNIUSDT,10.145,10.159,9.997,10.041,417511.56114032463,4192233.58541,10998
1754578800000,2025-08-07 15:00:00+00:00,UNIUSDT,10.04,10.122,10.015,10.111,173040.30447730195,1749610.51857,6213
1754582400000,2025-08-07 16:00:00+00:00,UNIUSDT,10.109,10.159,9.922,10.062,274033.664858875,2757326.73581,10877
1754586000000,2025-08-07 17:00:00+00:00,UNIUSDT,10.062,10.089,10.013,10.067,92544.74132214165,931647.91089,7971
1754589600000,2025-08-07 18:00:00+00:00,UNIUSDT,10.066,10.097,10.032,10.086,51952.282889153284,523990.72522,4606
1754593200000,2025-08-07 19:00:00+00:00,UNIUSDT,10.087,10.294,10.066,10.262,225589.97502631068,2315004.32372,9904
1754596800000,2025-08-07 20:00:00+00:00,UNIUSDT,10.262,10.382,10.223,10.352,268491.66447739565,2779425.71067,10352
1754600400000,2025-08-07 21:00:00+00:00,UNIUSDT,10.353,10.395,10.306,10.334,299639.07671182504,3096470.21874,10371
1754604000000,2025-08-07 22:00:00+00:00,UNIUSDT,10.334,10.447,10.315,10.433,177499.69212690502,1851854.28796,10978
1754607600000,2025-08-07 23:00:00+00:00,UNIUSDT,10.433,10.448,10.366,10.425,208642.84807098316,2175101.69114,7643
1754874000000,2025-08-11 01:00:00+00:00,UNIUSDT,11.008,11.247,11.006,11.118,496231.757753193,5517104.6827,21941
1754877600000,2025-08-11 02:00:00+00:00,UNIUSDT,11.119,11.32,11.102,11.252,667793.7296569499,7514015.0461,20348
1754881200000,2025-08-11 03:00:00+00:00,UNIUSDT,11.253,11.294,11.148,11.225,400391.87868953234,4494398.83829,12869
1754884800000,2025-08-11 04:00:00+00:00,UNIUSDT,11.225,11.36,11.224,11.257,431332.3934334192,4855508.75288,14400
1754888400000,2025-08-11 05:00:00+00:00,UNIUSDT,11.258,11.27,11.144,11.184,231133.54382063667,2584997.55409,9477
1754892000000,2025-08-11 06:00:00+00:00,UNIUSDT,11.185,11.21,11.087,11.115,390747.55559514166,4343159.08044,13208
1754895600000,2025-08-11 07:00:00+00:00,UNIUSDT,11.114,11.138,11.009,11.037,277068.5710446679,3058005.81862,11081
1754899200000,2025-08-11 08:00:00+00:00,UNIUSDT,11.036,11.214,11.016,11.09,353427.43477006315,3919510.2516,14855
1754902800000,2025-08-11 09:00:00+00:00,UNIUSDT,11.091,11.103,10.993,11.05,189402.7519873303,2092900.40946,7265
1754906400000,2025-08-11 10:00:00+00:00,UNIUSDT,11.05,11.055,10.925,10.937,186973.34522812473,2044927.47676,8243
1754910000000,2025-08-11 11:00:00+00:00,UNIUSDT,10.937,10.955,10.604,10.64,677407.881262218,7207619.85663,25437
1754913600000,2025-08-11 12:00:00+00:00,UNIUSDT,10.639,10.688,10.573,10.642,426022.7805910543,4533734.43105,17092
1754917200000,2025-08-11 13:00:00+00:00,UNIUSDT,10.643,10.859,10.563,10.779,594155.292665368,6404399.89964,20424
1754920800000,2025-08-11 14:00:00+00:00,UNIUSDT,10.78,10.896,10.731,10.762,335711.5539388589,3612927.74349,14952
1754924400000,2025-08-11 15:00:00+00:00,UNIUSDT,10.763,10.912,10.71,10.911,308587.4265438548,3366997.41102,10987
1754928000000,2025-08-11 16:00:00+00:00,UNIUSDT,10.911,11.999,10.909,11.557,5295838.6413489655,61204007.17807,206536
1754931600000,2025-08-11 17:00:00+00:00,UNIUSDT,11.556,11.632,11.398,11.47,969266.707341761,11117489.13321,33684
1754935200000,2025-08-11 18:00:00+00:00,UNIUSDT,11.471,11.585,11.374,11.493,644055.0148438179,7402124.2856,20352
1754938800000,2025-08-11 19:00:00+00:00,UNIUSDT,11.49,11.523,11.158,11.217,886125.1674993313,9939666.00384,30606
1754942400000,2025-08-11 20:00:00+00:00,UNIUSDT,11.217,11.222,11.108,11.191,242852.86151014207,2717766.37316,9491
1754946000000,2025-08-11 21:00:00+00:00,UNIUSDT,11.191,11.246,10.98,11.074,370135.5295548131,4098880.85429,10693
1754949600000,2025-08-11 22:00:00+00:00,UNIUSDT,11.074,11.081,10.867,11.0,456473.4684954546,5021208.15345,16771
1754953200000,2025-08-11 23:00:00+00:00,UNIUSDT,10.998,11.178,10.962,11.042,531562.6237076616,5869514.49098,18938
1754960400000,2025-08-12 01:00:00+00:00,UNIUSDT,11.229,11.233,11.112,11.208,433714.763551035,4861075.06988,14478
1754964000000,2025-08-12 02:00:00+00:00,UNIUSDT,11.207,11.56,11.151,11.405,955143.4717965806,10893411.29584,29116
1754967600000,2025-08-12 03:00:00+00:00,UNIUSDT,11.404,11.465,11.284,11.329,668898.4186715508,7577950.18513,21201
1754971200000,2025-08-12 04:00:00+00:00,UNIUSDT,11.329,11.458,11.294,11.388,398488.90407797677,4537991.63964,12669
1754974800000,2025-08-12 05:00:00+00:00,UNIUSDT,11.387,11.403,11.213,11.234,479693.95531244436,5388881.89398,13218
1754978400000,2025-08-12 06:00:00+00:00,UNIUSDT,11.234,11.319,11.163,11.192,404293.8646729807,4524856.93342,11824
1754982000000,2025-08-12 07:00:00+00:00,UNIUSDT,11.193,11.279,11.134,11.231,522186.59206303983,5864677.61546,13061
1754985600000,2025-08-12 08:00:00+00:00,UNIUSDT,11.232,11.292,11.0,11.106,891568.1728660184,9901756.12785,25160
1754989200000,2025-08-12 09:00:00+00:00,UNIUSDT,11.106,11.117,10.958,10.973,378289.1363601567,4150966.69328,14130
1754992800000,2025-08-12 10:00:00+00:00,UNIUSDT,10.972,10.986,10.834,10.908,602443.8860157683,6571457.90866,13805
1754996400000,2025-08-12 11:00:00+00:00,UNIUSDT,10.908,10.978,10.797,10.966,480243.8931998906,5266354.53283,14274
1755000000000,2025-08-12 12:00:00+00:00,UNIUSDT,10.965,11.434,10.892,11.306,1962756.8042030784,22190928.42832,63577
1755003600000,2025-08-12 13:00:00+00:00,UNIUSDT,11.306,11.33,11.036,11.117,1252221.5790195195,13920947.29396,42723
1755007200000,2025-08-12 14:00:00+00:00,UNIUSDT,11.116,11.238,11.062,11.19,562983.8742252011,6299789.55258,25896
1755010800000,2025-08-12 15:00:00+00:00,UNIUSDT,11.189,11.373,11.184,11.361,768092.9349925183,8726303.83445,27003
1755014400000,2025-08-12 16:00:00+00:00,UNIUSDT,11.361,11.379,11.197,11.297,766926.9177020448,8663973.38928,21950
1755018000000,2025-08-12 17:00:00+00:00,UNIUSDT,11.298,11.5,11.283,11.398,736103.7941875769,8390111.04615,20836
1755021600000,2025-08-12 18:00:00+00:00,UNIUSDT,11.399,11.495,11.3,11.346,502228.0782249251,5698279.77554,14123
1755025200000,2025-08-12 19:00:00+00:00,UNIUSDT,11.347,11.447,11.322,11.425,265315.6529225383,3031231.33464,9927
1755028800000,2025-08-12 20:00:00+00:00,UNIUSDT,11.426,11.621,11.41,11.617,637846.6775157097,7409864.8527,19006
1755032400000,2025-08-12 21:00:00+00:00,UNIUSDT,11.616,11.635,11.454,11.47,703018.9698561465,8063627.58425,16949
1755036000000,2025-08-12 22:00:00+00:00,UNIUSDT,11.471,11.6,11.426,11.567,530513.7711282095,6136452.79064,15083
1755039600000,2025-08-12 23:00:00+00:00,UNIUSDT,11.567,11.616,11.513,11.601,340051.3994595293,3944936.28513,14146
1755046800000,2025-08-13 01:00:00+00:00,UNIUSDT,11.626,11.631,10.9,11.321,1253817.7008241322,14194470.19103,38013
1755050400000,2025-08-13 02:00:00+00:00,UNIUSDT,11.321,11.424,11.162,11.421,785488.6938227826,8971066.37215,20342
1755054000000,2025-08-13 03:00:00+00:00,UNIUSDT,11.42,11.526,11.361,11.461,484376.24440711975,5551436.13715,17178
1755057600000,2025-08-13 04:00:00+00:00,UNIUSDT,11.46,11.608,11.449,11.558,441436.50817009865,5102123.16143,16548
1755061200000,2025-08-13 05:00:00+00:00,UNIUSDT,11.557,11.63,11.424,11.496,559340.4189457202,6430177.4562,16428
1755064800000,2025-08-13 06:00:00+00:00,UNIUSDT,11.495,11.719,11.438,11.683,661132.0035110845,7724005.19702,19212
1755068400000,2025-08-13 07:00:00+00:00,UNIUSDT,11.684,12.0,11.606,11.986,1065284.8561838812,12768504.28622,31568
1755072000000,2025-08-13 08:00:00+00:00,UNIUSDT,11.986,12.079,11.773,11.848,1094382.3651831532,12966242.26269,32805
1755075600000,2025-08-13 09:00:00+00:00,UNIUSDT,11.846,12.154,11.835,12.104,1225288.2547240583,14830889.03518,31392
1755079200000,2025-08-13 10:00:00+00:00,UNIUSDT,12.105,12.208,12.022,12.191,662013.6386875564,8070608.26924,16917
1755082800000,2025-08-13 11:00:00+00:00,UNIUSDT,12.19,12.27,12.076,12.177,438400.97470477124,5338408.66898,15755
