Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume USDT,tradecount
1754546400000,2025-08-07 06:00:00+00:00,AAVEUSDT,264.89,266.51,264.89,265.3,4111.257397361478,1090716.58752,5124
1754550000000,2025-08-07 07:00:00+00:00,AAVEUSDT,265.3,266.07,265.04,265.94,1866.9464024968038,496495.72628,3731
1754553600000,2025-08-07 08:00:00+00:00,AAVEUSDT,265.95,267.51,265.91,267.46,5551.485212779481,1484800.23501,5351
1754557200000,2025-08-07 09:00:00+00:00,AAVEUSDT,267.46,267.95,266.59,267.41,2404.133852922478,642889.43361,3843
1754560800000,2025-08-07 10:00:00+00:00,AAVEUSDT,267.38,273.02,267.02,272.71,10744.148597007812,2930036.76389,13128
1754564400000,2025-08-07 11:00:00+00:00,AAVEUSDT,272.71,273.65,272.16,272.98,7293.210739724522,1990900.66773,6897
1754568000000,2025-08-07 12:00:00+00:00,AAVEUSDT,272.99,275.27,272.29,275.15,5960.591498419045,1640056.75079,7196
1754571600000,2025-08-07 13:00:00+00:00,AAVEUSDT,275.17,275.86,273.81,274.64,5384.393006772502,1478769.69538,6881
1754575200000,2025-08-07 14:00:00+00:00,AAVEUSDT,274.63,275.07,271.83,272.16,7539.959196318342,2052075.29487,9355
1754578800000,2025-08-07 15:00:00+00:00,AAVEUSDT,272.13,273.42,271.5,273.31,2817.740685814643,770116.70684,3832
1754582400000,2025-08-07 16:00:00+00:00,AAVEUSDT,273.26,274.35,269.53,272.26,7207.075923822817,1962198.49102,9256
1754586000000,2025-08-07 17:00:00+00:00,AAVEUSDT,272.17,274.81,271.3,274.58,4034.2306604996725,1107719.05476,6969
1754589600000,2025-08-07 18:00:00+00:00,AAVEUSDT,274.58,275.78,273.69,275.68,3491.5692117309927,962555.80029,5373
1754593200000,2025-08-07 19:00:00+00:00,AAVEUSDT,275.67,280.5,275.31,280.46,6503.028598481068,1823839.40073,8990
1754596800000,2025-08-07 20:00:00+00:00,AAVEUSDT,280.47,284.56,279.1,283.65,9769.145558540456,2771018.13768,13043
1754600400000,2025-08-07 21:00:00+00:00,AAVEUSDT,283.66,285.66,282.62,283.71,6887.669189524515,1954100.62576,8448
1754604000000,2025-08-07 22:00:00+00:00,AAVEUSDT,283.71,285.74,282.84,285.19,7273.139924716856,2074226.77513,9594
1754607600000,2025-08-07 23:00:00+00:00,AAVEUSDT,285.2,286.43,284.26,285.08,6173.681268275573,1759993.05596,7743
1754960400000,2025-08-12 01:00:00+00:00,AAVEUSDT,297.09,298.66,295.76,298.17,3081.615065533085,918845.16409,6598
1754964000000,2025-08-12 02:00:00+00:00,AAVEUSDT,298.17,303.96,297.42,300.06,14216.345429247485,4265756.6095,12666
1754967600000,2025-08-12 03:00:00+00:00,AAVEUSDT,300.05,300.19,297.59,297.61,4068.0051513053995,1210679.01308,6313
1754971200000,2025-08-12 04:00:00+00:00,AAVEUSDT,297.62,299.94,297.42,299.23,2634.4957350867226,788320.15881,5927
1754974800000,2025-08-12 05:00:00+00:00,AAVEUSDT,299.21,299.21,296.6,297.91,3576.9474796415025,1065608.42366,8269
1754978400000,2025-08-12 06:00:00+00:00,AAVEUSDT,297.92,298.53,295.63,296.59,4447.079735965474,1318959.37889,8789
1754982000000,2025-08-12 07:00:00+00:00,AAVEUSDT,296.6,298.38,296.6,297.8,5619.162381195433,1673386.55712,5457
1754985600000,2025-08-12 08:00:00+00:00,AAVEUSDT,297.82,300.08,296.06,297.2,8441.34880306191,2508768.86427,11355
1754989200000,2025-08-12 09:00:00+00:00,AAVEUSDT,297.2,297.5,294.53,294.71,6572.938848970174,1937110.80818,12059
1754992800000,2025-08-12 10:00:00+00:00,AAVEUSDT,294.71,295.77,293.75,294.47,3571.728402282066,1051766.86262,7204
1754996400000,2025-08-12 11:00:00+00:00,AAVEUSDT,294.49,296.55,292.43,296.24,3252.6797933094786,963573.86197,6852
1755000000000,2025-08-12 12:00:00+00:00,AAVEUSDT,296.23,306.39,295.05,304.72,16054.415451923076,4892101.47651,30838
1755003600000,2025-08-12 13:00:00+00:00,AAVEUSDT,304.73,305.67,300.01,302.98,11836.967395306621,3586364.38143,24203
1755007200000,2025-08-12 14:00:00+00:00,AAVEUSDT,302.98,306.94,302.29,305.55,15507.808774603172,4738410.97108,18161
1755010800000,2025-08-12 15:00:00+00:00,AAVEUSDT,305.52,313.49,305.38,313.28,13629.363720346017,4269807.06631,19831
1755014400000,2025-08-12 16:00:00+00:00,AAVEUSDT,313.3,315.22,311.62,314.86,14950.74063812488,4707390.19732,22289
1755018000000,2025-08-12 17:00:00+00:00,AAVEUSDT,314.9,318.59,313.45,317.66,14198.535703015803,4510306.85142,21707
1755021600000,2025-08-12 18:00:00+00:00,AAVEUSDT,317.67,320.11,314.11,314.59,9656.271745033218,3037766.52827,19203
1755025200000,2025-08-12 19:00:00+00:00,AAVEUSDT,314.59,314.9,312.38,314.12,5614.697020788233,1763688.62817,10782
1755028800000,2025-08-12 20:00:00+00:00,AAVEUSDT,314.15,319.57,313.14,319.24,12343.167838178173,3940432.90066,20436
1755032400000,2025-08-12 21:00:00+00:00,AAVEUSDT,319.22,319.24,315.74,316.17,5588.744397223012,1766993.31607,7872
1755036000000,2025-08-12 22:00:00+00:00,AAVEUSDT,316.18,320.13,315.27,319.81,6326.274838310247,2023205.95604,8951
1755039600000,2025-08-12 23:00:00+00:00,AAVEUSDT,319.78,324.23,319.15,322.26,10067.877655278347,3244474.25319,16497
1755046800000,2025-08-13 01:00:00+00:00,AAVEUSDT,320.46,320.61,316.96,318.31,11025.755420030788,3509608.20775,11035
1755050400000,2025-08-13 02:00:00+00:00,AAVEUSDT,318.32,321.78,316.84,321.26,5738.015963238498,1843395.00835,8159
1755054000000,2025-08-13 03:00:00+00:00,AAVEUSDT,321.3,325.62,320.0,325.08,7971.416699335549,2591348.14062,14674
1755057600000,2025-08-13 04:00:00+00:00,AAVEUSDT,325.07,327.7,322.55,323.84,10953.59047606843,3547210.73977,15585
1755061200000,2025-08-13 05:00:00+00:00,AAVEUSDT,323.85,323.98,318.74,319.52,6287.059784051077,2008841.3422,10202
1755064800000,2025-08-13 06:00:00+00:00,AAVEUSDT,319.55,322.58,319.19,322.56,6838.271613405258,2205752.89162,9441
1755068400000,2025-08-13 07:00:00+00:00,AAVEUSDT,322.58,323.6,321.26,323.07,6956.985206363946,2247593.21062,7940
1755072000000,2025-08-13 08:00:00+00:00,AAVEUSDT,323.06,324.21,321.11,321.48,6798.559242721164,2185600.82535,8394
1755075600000,2025-08-13 09:00:00+00:00,AAVEUSDT,321.49,329.78,321.04,325.76,12214.626854893173,3979036.84425,12830
1755079200000,2025-08-13 10:00:00+00:00,AAVEUSDT,325.78,328.94,324.19,328.67,8207.087076703076,2697423.3095,12610
1755082800000,2025-08-13 11:00:00+00:00,AAVEUSDT,328.66,330.06,326.38,328.91,19952.063020066278,6562433.04793,15903
1755086400000,2025-08-13 12:00:00+00:00,AAVEUSDT,328.9,330.99,326.64,329.3,10612.819510233829,3494801.46472,15712
1755090000000,2025-08-13 13:00:00+00:00,AAVEUSDT,329.32,334.96,325.36,326.86,22886.656938230433,7480732.68683,32562
1755093600000,2025-08-13 14:00:00+00:00,AAVEUSDT,326.9,327.44,321.37,321.63,12255.911652115785,3941868.86467,23073
1755097200000,2025-08-13 15:00:00+00:00,AAVEUSDT,321.65,324.36,320.07,323.3,5027.5662472935355,1625412.16775,13654
1755100800000,2025-08-13 16:00:00+00:00,AAVEUSDT,323.31,329.94,322.99,327.04,11177.349605919764,3655440.41512,20155
1755104400000,2025-08-13 17:00:00+00:00,AAVEUSDT,327.05,328.22,325.8,327.5,3300.2804253740455,1080841.83931,7830
1755108000000,2025-08-13 18:00:00+00:00,AAVEUSDT,327.48,328.0,323.76,325.68,4640.9868860845,1511476.60906,9466
1755111600000,2025-08-13 19:00:00+00:00,AAVEUSDT,325.67,328.2,325.15,326.12,5800.598072212682,1891691.04331,8337
1755115200000,2025-08-13 20:00:00+00:00,AAVEUSDT,326.12,326.59,324.7,326.33,2225.1678932675513,726139.03861,5212
1755118800000,2025-08-13 21:00:00+00:00,AAVEUSDT,326.33,329.49,326.25,327.63,3027.0885062723196,991765.00731,5202
1755122400000,2025-08-13 22:00:00+00:00,AAVEUSDT,327.62,331.46,326.83,330.09,5069.836006937502,1673502.16753,10084
1755126000000,2025-08-13 23:00:00+00:00,AAVEUSDT,330.13,335.63,330.1,332.15,8586.057056028903,2851858.85116,15132
1755133200000,2025-08-14 01:00:00+00:00,AAVEUSDT,328.95,333.34,327.85,330.27,9818.939175341387,3242901.04144,12629
1755136800000,2025-08-14 02:00:00+00:00,AAVEUSDT,330.26,334.66,329.7,334.36,5117.751092684532,1711171.25535,10521
1755140400000,2025-08-14 03:00:00+00:00,AAVEUSDT,334.32,340.21,332.1,339.55,17542.86737122662,5956680.6159,18420
1755144000000,2025-08-14 04:00:00+00:00,AAVEUSDT,339.55,340.49,334.56,334.71,9106.554609423083,3048054.89332,13725
1755147600000,2025-08-14 05:00:00+00:00,AAVEUSDT,334.7,338.54,334.66,336.61,9803.39724461543,3299921.54651,17509
1755151200000,2025-08-14 06:00:00+00:00,AAVEUSDT,336.61,337.62,332.47,333.95,8531.794319958079,2849192.71315,17773
1755154800000,2025-08-14 07:00:00+00:00,AAVEUSDT,333.94,334.03,329.07,330.99,5295.724769449228,1752831.94144,10568
1755158400000,2025-08-14 08:00:00+00:00,AAVEUSDT,331.0,331.27,325.55,326.14,10357.413925737414,3377966.97774,15894
1755162000000,2025-08-14 09:00:00+00:00,AAVEUSDT,326.16,327.96,324.71,327.08,7431.892799926623,2430823.497,11130
1755165600000,2025-08-14 10:00:00+00:00,AAVEUSDT,327.08,328.15,323.52,325.16,7898.859581252306,2568393.18144,12853
1755169200000,2025-08-14 11:00:00+00:00,AAVEUSDT,325.17,326.1,323.17,324.42,5364.02433854263,1740196.77591,9646
1755172800000,2025-08-14 12:00:00+00:00,AAVEUSDT,324.41,325.33,306.48,311.1,45779.853798553515,14242112.51673,61082
1755176400000,2025-08-14 13:00:00+00:00,AAVEUSDT,311.09,318.73,305.73,316.84,25213.99478796869,7988802.10862,48159
1755180000000,2025-08-14 14:00:00+00:00,AAVEUSDT,316.84,321.95,315.42,317.64,9873.897394880998,3136344.76851,20945
1755183600000,2025-08-14 15:00:00+00:00,AAVEUSDT,317.63,318.72,313.66,315.54,12376.038358813463,3905135.14374,17587
1755187200000,2025-08-14 16:00:00+00:00,AAVEUSDT,315.56,315.8,308.94,310.47,23126.912586981027,7180212.55088,24864
1755190800000,2025-08-14 17:00:00+00:00,AAVEUSDT,310.47,312.36,308.27,310.74,7998.046807556156,2485313.06498,12296
1755194400000,2025-08-14 18:00:00+00:00,AAVEUSDT,310.73,312.23,306.92,311.48,6118.17940663927,1905690.52158,9707
1755198000000,2025-08-14 19:00:00+00:00,AAVEUSDT,311.49,312.77,310.11,310.32,4738.470194251096,1470442.07068,7045
1755201600000,2025-08-14 20:00:00+00:00,AAVEUSDT,310.31,310.48,307.66,309.55,4064.5759649168144,1258189.48994,7999
1755205200000,2025-08-14 21:00:00+00:00,AAVEUSDT,309.56,310.27,303.7,306.2,9362.210081254083,2866708.72688,10374
1755208800000,2025-08-14 22:00:00+00:00,AAVEUSDT,306.19,311.8,304.68,311.56,5846.916157497753,1821665.19803,11317
1755212400000,2025-08-14 23:00:00+00:00,AAVEUSDT,311.56,315.14,311.39,312.58,7224.6986360931605,2258296.29967,10577
1755219600000,2025-08-15 01:00:00+00:00,AAVEUSDT,311.22,313.51,310.53,313.0,5375.188802939298,1682434.09532,10826
1755223200000,2025-08-15 02:00:00+00:00,AAVEUSDT,312.96,316.08,312.28,314.3,5865.425510658606,1843503.238,11702
1755226800000,2025-08-15 03:00:00+00:00,AAVEUSDT,314.29,316.94,313.47,316.37,3661.279522995227,1158319.00269,8207
1755230400000,2025-08-15 04:00:00+00:00,AAVEUSDT,316.38,317.7,312.57,313.18,4242.106950954722,1328543.0549,8174
1755234000000,2025-08-15 05:00:00+00:00,AAVEUSDT,313.17,313.58,311.07,312.31,3402.052707982453,1062495.08123,8042
1755237600000,2025-08-15 06:00:00+00:00,AAVEUSDT,312.3,315.02,311.56,312.65,6576.287364177196,2056076.24441,13455
1755241200000,2025-08-15 07:00:00+00:00,AAVEUSDT,312.66,313.01,309.82,311.01,4428.046136715861,1377166.62898,9673
1755244800000,2025-08-15 08:00:00+00:00,AAVEUSDT,311.0,313.21,310.33,311.63,3139.420616885409,978337.64684,7989
1755248400000,2025-08-15 09:00:00+00:00,AAVEUSDT,311.63,312.86,310.42,311.76,3391.737105177059,1057407.95991,7529
1755252000000,2025-08-15 10:00:00+00:00,AAVEUSDT,311.8,313.96,310.65,311.08,6843.466810016716,2128865.65526,8332
1755255600000,2025-08-15 11:00:00+00:00,AAVEUSDT,311.06,311.77,308.96,310.35,3561.633482906396,1105352.95142,6883
1755259200000,2025-08-15 12:00:00+00:00,AAVEUSDT,310.35,313.42,308.13,310.72,8506.000855754375,2642984.5859,17005
1755262800000,2025-08-15 13:00:00+00:00,AAVEUSDT,310.71,311.12,306.53,306.87,8244.942728712484,2530125.57516,15936
1755266400000,2025-08-15 14:00:00+00:00,AAVEUSDT,306.81,308.91,300.01,300.13,18778.659467064273,5636039.06585,23823
1755270000000,2025-08-15 15:00:00+00:00,AAVEUSDT,300.17,300.68,294.49,295.36,22535.108740689328,6655969.71765,25104
1755273600000,2025-08-15 16:00:00+00:00,AAVEUSDT,295.35,298.52,293.66,297.57,13704.33254635884,4077998.23582,17410
1755277200000,2025-08-15 17:00:00+00:00,AAVEUSDT,297.57,299.44,295.33,297.05,7022.228706244739,2085953.03719,11469
1755280800000,2025-08-15 18:00:00+00:00,AAVEUSDT,297.04,298.12,294.91,295.89,3990.019125722397,1180606.75911,7861
1755284400000,2025-08-15 19:00:00+00:00,AAVEUSDT,295.9,298.28,295.17,295.72,8990.778889050453,2658753.13307,7998
1755288000000,2025-08-15 20:00:00+00:00,AAVEUSDT,295.74,297.95,294.65,297.75,2949.3420980688497,878166.6097,6814
1755291600000,2025-08-15 21:00:00+00:00,AAVEUSDT,297.74,298.62,295.88,298.36,2010.4646569245208,599842.23504,3545
1755295200000,2025-08-15 22:00:00+00:00,AAVEUSDT,298.4,302.06,297.04,302.05,3200.398716768747,966680.4324,5603
1755298800000,2025-08-15 23:00:00+00:00,AAVEUSDT,302.06,302.79,298.0,300.0,3781.373048366667,1134411.91451,7352
1755306000000,2025-08-16 01:00:00+00:00,AAVEUSDT,302.51,302.65,300.02,301.89,2234.579651396204,674597.25096,4467
1755309600000,2025-08-16 02:00:00+00:00,AAVEUSDT,301.9,302.35,300.43,300.9,1497.5033746427387,450598.76543,4148
1755313200000,2025-08-16 03:00:00+00:00,AAVEUSDT,300.9,301.83,300.0,300.51,1852.0842774283717,556569.84621,3123
1755316800000,2025-08-16 04:00:00+00:00,AAVEUSDT,300.51,301.71,299.94,301.66,976.5146150301664,294575.39877,2868
