datetime,LP_HR_Z,Price
2025-10-11 20:00:00+00:00,-0.6814692082377513,3695.15
2025-10-11 21:00:00+00:00,-0.9258709955855501,3735.75
2025-10-11 22:00:00+00:00,-1.0097490005300278,3742.94
2025-10-11 23:00:00+00:00,-1.021884936311725,3746.79
2025-10-12 01:00:00+00:00,-1.0243793843708942,3719.24
2025-10-12 02:00:00+00:00,-1.0452567634267027,3734.06
2025-10-12 03:00:00+00:00,-1.1032400307022963,3781.61
2025-10-12 04:00:00+00:00,-1.0609855835243833,3801.9
2025-10-12 05:00:00+00:00,-1.06424410014713,3806.33
2025-10-12 06:00:00+00:00,-1.0836730591684847,3832.84
2025-10-12 07:00:00+00:00,-1.036281063264293,3827.99
2025-10-12 08:00:00+00:00,-1.0039158590215849,3823.17
2025-10-12 09:00:00+00:00,-1.0371963167468163,3843.8
2025-10-12 10:00:00+00:00,-1.0121469284044022,3820.0
2025-10-12 11:00:00+00:00,-0.9525804806696154,3820.36
2025-10-12 12:00:00+00:00,-0.8788286169294254,3832.1
2025-10-12 13:00:00+00:00,-0.7740757186738552,3810.13
2025-10-12 14:00:00+00:00,-1.031233691328362,3975.19
2025-10-12 15:00:00+00:00,-0.2217445670289869,4034.59
2025-10-12 16:00:00+00:00,-0.07314728088466489,4106.27
2025-10-12 17:00:00+00:00,0.032498995144179484,4127.85
2025-10-12 18:00:00+00:00,-0.060782811788663835,4109.5
2025-10-12 19:00:00+00:00,-0.10869725531202089,4135.68
2025-10-12 20:00:00+00:00,0.01743294214192744,4136.24
2025-10-12 21:00:00+00:00,-0.08427947841207113,4135.53
2025-10-12 22:00:00+00:00,-0.11608654288734405,4134.57
2025-10-12 23:00:00+00:00,-0.2486708497585998,4152.29
2025-10-13 01:00:00+00:00,-0.4446429116639586,4198.77
2025-10-13 02:00:00+00:00,-0.5299287182614811,4158.51
2025-10-13 03:00:00+00:00,-0.4952412535209809,4139.78
2025-10-13 04:00:00+00:00,-0.4295134945158643,4142.16
2025-10-13 05:00:00+00:00,-0.45408502126587125,4131.55
2025-10-13 06:00:00+00:00,-0.6792954444861125,4170.0
2025-10-13 07:00:00+00:00,-0.5882420138498472,4178.3
2025-10-13 08:00:00+00:00,-0.5735916950646411,4175.36
2025-10-13 09:00:00+00:00,-0.5902525210599213,4164.56
2025-10-13 10:00:00+00:00,-0.6247330683051713,4151.75
2025-10-13 11:00:00+00:00,-0.6730296270511861,4080.39
2025-10-13 12:00:00+00:00,-0.7815022010257405,4097.12
2025-10-13 13:00:00+00:00,-0.48380723808925175,4164.66
2025-10-13 14:00:00+00:00,-0.5508967693063723,4095.45
2025-10-13 15:00:00+00:00,-0.4796012574376719,4135.0
2025-10-13 16:00:00+00:00,-0.39737868632053003,4165.01
2025-10-13 17:00:00+00:00,-0.5199850174492923,4234.62
2025-10-13 18:00:00+00:00,-0.5093840021398596,4228.35
2025-10-13 19:00:00+00:00,-0.3998107120859263,4251.96
2025-10-13 20:00:00+00:00,-0.4558626172561445,4286.21
2025-10-13 21:00:00+00:00,-0.5619034716194216,4258.29
2025-10-13 22:00:00+00:00,-0.6025209901279165,4271.15
2025-10-13 23:00:00+00:00,-0.6956634716459686,4240.85
2025-10-14 01:00:00+00:00,-0.7347232915034095,4211.33
2025-10-14 02:00:00+00:00,-0.6729814238500095,4172.31
2025-10-14 03:00:00+00:00,-0.4166026213993448,4153.56
2025-10-14 04:00:00+00:00,-0.5641504446878406,4100.09
2025-10-14 05:00:00+00:00,-0.625482263565889,4069.99
2025-10-14 06:00:00+00:00,-0.5912758058780804,4003.38
2025-10-14 07:00:00+00:00,-0.2589889693176642,3981.19
2025-10-14 08:00:00+00:00,-0.17968318062842706,3996.3
2025-10-14 09:00:00+00:00,-0.14078816102395217,3985.27
2025-10-14 10:00:00+00:00,-0.015305597987449352,3942.37
2025-10-14 11:00:00+00:00,0.12033432369973317,3971.85
2025-10-14 12:00:00+00:00,0.15234417101504044,3941.1
2025-10-14 13:00:00+00:00,0.5734254412171128,3956.03
2025-10-14 14:00:00+00:00,1.2238455079675687,3970.14
2025-10-14 15:00:00+00:00,0.7395525645591091,4085.4
2025-10-14 16:00:00+00:00,0.9182366393526171,4096.23
2025-10-14 17:00:00+00:00,0.8234308386949241,4101.42
2025-10-14 18:00:00+00:00,0.9648529333516466,4120.91
2025-10-14 19:00:00+00:00,0.8426005462705838,4102.94
2025-10-14 20:00:00+00:00,0.715993680992031,4118.0
2025-10-14 21:00:00+00:00,0.5667009044655047,4117.9
2025-10-14 22:00:00+00:00,0.395384659453174,4119.22
2025-10-14 23:00:00+00:00,0.3276461886246605,4125.02
2025-10-16 01:00:00+00:00,-0.7046227920665423,4010.22
2025-10-16 02:00:00+00:00,-0.39489563627407764,4031.33
2025-10-16 03:00:00+00:00,-0.43405518888573524,4014.85
2025-10-16 04:00:00+00:00,-0.5708080809889501,3999.01
2025-10-16 05:00:00+00:00,-0.6990509434304447,3996.5
2025-10-16 06:00:00+00:00,-0.8876241227552683,4042.08
2025-10-16 07:00:00+00:00,-1.0102423209464697,4004.3
2025-10-16 08:00:00+00:00,-0.9335484372627595,3994.77
2025-10-16 09:00:00+00:00,-1.152957843857506,4030.13
2025-10-16 10:00:00+00:00,-1.1380351349427993,4049.09
2025-10-16 11:00:00+00:00,-1.142331154943126,4061.85
2025-10-16 12:00:00+00:00,-0.9896241444231948,4054.63
2025-10-16 13:00:00+00:00,-1.0004843685676605,4021.3
2025-10-16 14:00:00+00:00,-0.9556578414147432,4015.52
