price_bin_low,price_bin_high,bin_mid,volume_sum,csi,pct_of_total_volume
23434.3633,23639.517,23536.9402,33799905256.0863,0.5086,0.6423
23639.517,23844.6706,23742.0938,39690425534.5492,0.5973,0.7542
23844.6706,24049.8242,23947.2474,34627429259.8424,0.5211,0.658
24049.8242,24254.9779,24152.401,25383092878.8766,0.382,0.4823
24254.9779,24460.1315,24357.5547,23654495850.5285,0.356,0.4495
24460.1315,24665.2851,24562.7083,29527671653.4192,0.4443,0.5611
24665.2851,24870.4388,24767.862,28513520839.35,0.4291,0.5418
24870.4388,25075.5924,24973.0156,18611913230.1254,0.2801,0.3537
25075.5924,25280.746,25178.1692,1124580231.165,0.0169,0.0214
25280.746,25485.8997,25383.3228,1325547188.3318,0.0199,0.0252
25485.8997,25691.0533,25588.4765,5915969551.9784,0.089,0.1124
25691.0533,25896.2069,25793.6301,15951853632.4053,0.24,0.3031
25896.2069,26101.3606,25998.7838,10164300317.7185,0.153,0.1931
26101.3606,26306.5142,26203.9374,10422721778.8714,0.1568,0.1981
26306.5142,26511.6678,26409.091,13245060606.1787,0.1993,0.2517
26511.6678,26716.8215,26614.2446,12406833321.7512,0.1867,0.2358
26716.8215,26921.9751,26819.3983,16402271372.2595,0.2468,0.3117
26921.9751,27127.1287,27024.5519,15467785434.0696,0.2328,0.2939
27127.1287,27332.2824,27229.7056,18934989768.1823,0.2849,0.3598
27332.2824,27537.436,27434.8592,20518009351.6657,0.3088,0.3899
27537.436,27742.5896,27640.0128,17274001468.1893,0.2599,0.3282
27742.5896,27947.7433,27845.1664,20759984803.6573,0.3124,0.3945
27947.7433,28152.8969,28050.3201,24477375955.0449,0.3683,0.4651
28152.8969,28358.0505,28255.4737,19177783442.6544,0.2886,0.3644
28358.0505,28563.2042,28460.6274,13652266118.4879,0.2054,0.2594
28563.2042,28768.3578,28665.781,8780483502.4312,0.1321,0.1668
28768.3578,28973.5114,28870.9346,11565594458.101,0.174,0.2198
28973.5114,29178.6651,29076.0882,14567375630.471,0.2192,0.2768
29178.6651,29383.8187,29281.2419,18808981186.3027,0.283,0.3574
29383.8187,29588.9723,29486.3955,15314721896.3086,0.2305,0.291
29588.9723,29794.126,29691.5492,11546256304.2296,0.1737,0.2194
29794.126,29999.2796,29896.7028,16107785974.8236,0.2424,0.3061
29999.2796,30204.4332,30101.8564,19300239756.5987,0.2904,0.3667
30204.4332,30409.5869,30307.01,17566200991.6215,0.2643,0.3338
30409.5869,30614.7405,30512.1637,13222392378.9479,0.199,0.2513
30614.7405,30819.8941,30717.3173,14231675453.5429,0.2142,0.2704
30819.8941,31025.0478,30922.4709,6917494574.1796,0.1041,0.1314
31025.0478,31230.2014,31127.6246,8051299297.2731,0.1212,0.153
31230.2014,31435.355,31332.7782,11594044408.4484,0.1745,0.2203
31435.355,31640.5087,31537.9318,9142780574.5842,0.1376,0.1737
31640.5087,31845.6623,31743.0855,13444701178.547,0.2023,0.2555
31845.6623,32050.8159,31948.2391,4175534385.6796,0.0628,0.0793
32050.8159,32255.9696,32153.3928,7757116352.5489,0.1167,0.1474
32255.9696,32461.1232,32358.5464,6369792313.5308,0.0959,0.121
32461.1232,32666.2768,32563.7,9278159599.1147,0.1396,0.1763
32666.2768,32871.4305,32768.8536,10921703477.3709,0.1643,0.2075
32871.4305,33076.5841,32974.0073,8983497867.91,0.1352,0.1707
33076.5841,33281.7377,33179.1609,7158581336.0075,0.1077,0.136
33281.7377,33486.8914,33384.3145,8693659081.1881,0.1308,0.1652
33486.8914,33692.045,33589.4682,10635903119.0819,0.16,0.2021
33692.045,33897.1986,33794.6218,10702836650.1708,0.1611,0.2034
33897.1986,34102.3523,33999.7754,11745288190.7559,0.1767,0.2232
34102.3523,34307.5059,34204.9291,14214557853.365,0.2139,0.2701
34307.5059,34512.6595,34410.0827,14385087023.4245,0.2165,0.2733
34512.6595,34717.8132,34615.2363,14149824244.2575,0.2129,0.2689
34717.8132,34922.9668,34820.39,11359420917.1735,0.1709,0.2159
34922.9668,35128.1204,35025.5436,10067456419.5938,0.1515,0.1913
35128.1204,35333.2741,35230.6972,10616175603.9108,0.1598,0.2017
35333.2741,35538.4277,35435.8509,10536056907.7631,0.1585,0.2002
35538.4277,35743.5813,35641.0045,9134865318.9938,0.1375,0.1736
35743.5813,35948.735,35846.1581,14100609538.3255,0.2122,0.2679
35948.735,36153.8886,36051.3118,11082090098.4241,0.1668,0.2106
36153.8886,36359.0422,36256.4654,12417274760.0036,0.1869,0.236
36359.0422,36564.1959,36461.619,13550462865.6269,0.2039,0.2575
36564.1959,36769.3495,36666.7727,13279105563.1124,0.1998,0.2523
36769.3495,36974.5031,36871.9263,16575776226.1995,0.2494,0.315
36974.5031,37179.6568,37077.08,14801924519.4648,0.2227,0.2813
37179.6568,37384.8104,37282.2336,14631714711.9667,0.2202,0.278
37384.8104,37589.964,37487.3872,11943418223.2606,0.1797,0.2269
37589.964,37795.1177,37692.5408,16224360977.1121,0.2441,0.3083
37795.1177,38000.2713,37897.6945,14974761047.8905,0.2253,0.2846
38000.2713,38205.4249,38102.8481,11874047572.247,0.1787,0.2256
38205.4249,38410.5786,38308.0017,16061488342.3958,0.2417,0.3052
38410.5786,38615.7322,38513.1554,12477215054.6903,0.1878,0.2371
38615.7322,38820.8858,38718.309,18671133257.2767,0.281,0.3548
38820.8858,39026.0395,38923.4626,17129120672.5137,0.2578,0.3255
39026.0395,39231.1931,39128.6163,15332327382.2145,0.2307,0.2913
39231.1931,39436.3467,39333.7699,16194161854.8208,0.2437,0.3077
39436.3467,39641.5004,39538.9236,12206988467.932,0.1837,0.232
39641.5004,39846.654,39744.0772,13495772470.5384,0.2031,0.2564
39846.654,40051.8076,39949.2308,12309111591.9,0.1852,0.2339
40051.8076,40256.9613,40154.3844,9373199199.0842,0.141,0.1781
40256.9613,40462.1149,40359.5381,9997162099.3375,0.1504,0.19
40462.1149,40667.2685,40564.6917,10205849292.299,0.1536,0.1939
40667.2685,40872.4222,40769.8453,12772324467.0686,0.1922,0.2427
40872.4222,41077.5758,40974.999,7519576735.4459,0.1132,0.1429
41077.5758,41282.7294,41180.1526,8202483920.4511,0.1234,0.1559
41282.7294,41487.8831,41385.3062,11651908892.0678,0.1753,0.2214
41487.8831,41693.0367,41590.4599,11827594676.8661,0.178,0.2247
41693.0367,41898.1903,41795.6135,13112410800.1908,0.1973,0.2492
41898.1903,42103.344,42000.7672,12946257183.9245,0.1948,0.246
42103.344,42308.4976,42205.9208,13461784452.6876,0.2026,0.2558
42308.4976,42513.6512,42411.0744,12353396911.4138,0.1859,0.2347
42513.6512,42718.8049,42616.228,16225533367.6898,0.2442,0.3083
42718.8049,42923.9585,42821.3817,16519827230.8166,0.2486,0.3139
42923.9585,43129.1121,43026.5353,16009852442.528,0.2409,0.3042
43129.1121,43334.2658,43231.6889,13673938009.9175,0.2058,0.2598
43334.2658,43539.4194,43436.8426,16236282074.5134,0.2443,0.3085
43539.4194,43744.573,43641.9962,17338329118.2132,0.2609,0.3295
43744.573,43949.7267,43847.1498,14443723655.5798,0.2173,0.2745
43949.7267,44154.8803,44052.3035,14425725400.1007,0.2171,0.2741
44154.8803,44360.0339,44257.4571,7879385183.6428,0.1186,0.1497
44360.0339,44565.1876,44462.6107,7483249780.3683,0.1126,0.1422
44565.1876,44770.3412,44667.7644,7651711600.6062,0.1151,0.1454
44770.3412,44975.4948,44872.918,9768692513.7294,0.147,0.1856
44975.4948,45180.6485,45078.0716,9182198737.6513,0.1382,0.1745
45180.6485,45385.8021,45283.2253,7515753733.0069,0.1131,0.1428
45385.8021,45590.9557,45488.3789,7708314188.8999,0.116,0.1465
45590.9557,45796.1094,45693.5325,7897927078.2542,0.1188,0.1501
45796.1094,46001.263,45898.6862,9426817398.5993,0.1419,0.1791
46001.263,46206.4166,46103.8398,10313576640.5264,0.1552,0.196
46206.4166,46411.5703,46308.9934,11556932261.4122,0.1739,0.2196
46411.5703,46616.7239,46514.1471,13936526781.2265,0.2097,0.2648
46616.7239,46821.8775,46719.3007,15205694763.3774,0.2288,0.2889
46821.8775,47027.0312,46924.4544,16904133159.5707,0.2544,0.3212
47027.0312,47232.1848,47129.608,14960446711.3882,0.2251,0.2843
47232.1848,47437.3384,47334.7616,16004041152.5576,0.2408,0.3041
47437.3384,47642.4921,47539.9152,17305668069.3281,0.2604,0.3288
47642.4921,47847.6457,47745.0689,12204408850.5994,0.1837,0.2319
47847.6457,48052.7993,47950.2225,13102771979.534,0.1972,0.249
48052.7993,48257.953,48155.3761,10728656769.3584,0.1614,0.2039
48257.953,48463.1066,48360.5298,7517234401.44,0.1131,0.1428
48463.1066,48668.2602,48565.6834,13992153132.7256,0.2106,0.2659
48668.2602,48873.4139,48770.837,12224485437.3754,0.184,0.2323
48873.4139,49078.5675,48975.9907,11894391955.8187,0.179,0.226
49078.5675,49283.7211,49181.1443,10631517917.8652,0.16,0.202
49283.7211,49488.8748,49386.2979,9761106829.3935,0.1469,0.1855
49488.8748,49694.0284,49591.4516,11652846440.9358,0.1754,0.2214
49694.0284,49899.182,49796.6052,8415727514.0527,0.1266,0.1599
49899.182,50104.3357,50001.7588,8259759064.8313,0.1243,0.157
50104.3357,50309.4893,50206.9125,8375597388.954,0.126,0.1592
50309.4893,50514.6429,50412.0661,5640256906.7317,0.0849,0.1072
50514.6429,50719.7966,50617.2197,6349876959.6414,0.0956,0.1207
50719.7966,50924.9502,50822.3734,8546629213.9115,0.1286,0.1624
50924.9502,51130.1038,51027.527,8408897668.6045,0.1265,0.1598
51130.1038,51335.2575,51232.6806,7810975814.8954,0.1175,0.1484
51335.2575,51540.4111,51437.8343,7328370194.1848,0.1103,0.1393
51540.4111,51745.5647,51642.9879,11163665082.1433,0.168,0.2121
51745.5647,51950.7184,51848.1416,7261105561.8356,0.1093,0.138
51950.7184,52155.872,52053.2952,6381807529.5051,0.096,0.1213
52155.872,52361.0256,52258.4488,4796619209.9916,0.0722,0.0911
52361.0256,52566.1793,52463.6024,2481088780.9162,0.0373,0.0471
52566.1793,52771.3329,52668.7561,4491204126.8563,0.0676,0.0853
52771.3329,52976.4865,52873.9097,3547907475.3708,0.0534,0.0674
52976.4865,53181.6402,53079.0633,1234422359.2642,0.0186,0.0235
53181.6402,53386.7938,53284.217,3504196468.0483,0.0527,0.0666
53386.7938,53591.9474,53489.3706,7117307304.2697,0.1071,0.1352
53591.9474,53797.1011,53694.5242,5551703864.6322,0.0835,0.1055
53797.1011,54002.2547,53899.6779,6774540711.5479,0.1019,0.1287
54002.2547,54207.4083,54104.8315,8474085833.8444,0.1275,0.161
54207.4083,54412.562,54309.9851,8421952254.2907,0.1267,0.16
54412.562,54617.7156,54515.1388,11922135559.4379,0.1794,0.2265
54617.7156,54822.8692,54720.2924,11718710270.6363,0.1763,0.2227
54822.8692,55028.0229,54925.446,15370194789.7326,0.2313,0.2921
55028.0229,55233.1765,55130.5997,9396747196.8295,0.1414,0.1786
55233.1765,55438.3301,55335.7533,10086206078.5896,0.1518,0.1917
55438.3301,55643.4838,55540.907,7840102445.1432,0.118,0.149
55643.4838,55848.6374,55746.0606,11925517083.8696,0.1795,0.2266
55848.6374,56053.791,55951.2142,10030518747.6613,0.1509,0.1906
56053.791,56258.9447,56156.3678,12493971296.2429,0.188,0.2374
56258.9447,56464.0983,56361.5215,14588561968.1152,0.2195,0.2772
56464.0983,56669.2519,56566.6751,11367825722.4507,0.1711,0.216
56669.2519,56874.4056,56771.8287,16819259519.0049,0.2531,0.3196
56874.4056,57079.5592,56976.9824,16371438184.6822,0.2464,0.3111
57079.5592,57284.7128,57182.136,14463195118.367,0.2176,0.2748
